arch,regime,act,width,width_paper,seedA,seedB,t,rq_t,src,status
mlp,ntk,softplus,512,512,1,2,0.8,1.115058e-05,04_profile,ok
mlp,ntk,softplus,512,512,1,2,0.85,1.088854e-05,04_profile,ok
mlp,ntk,softplus,512,512,1,2,0.9,9.528838e-06,04_profile,ok
mlp,ntk,softplus,512,512,1,2,0.95,7.74437e-06,04_profile,ok
mlp,ntk,softplus,512,512,1,2,1.0,6.064825e-06,04_profile,ok
mlp,ntk,softplus,512,512,1,3,0.0,6.677576e-06,04_profile,ok
mlp,ntk,softplus,512,512,1,3,0.05,8.474062e-06,04_profile,ok
mlp,ntk,softplus,512,512,1,3,0.1,1.030745e-05,04_profile,ok
mlp,ntk,softplus,512,512,1,3,0.15,1.167848e-05,04_profile,ok
mlp,ntk,softplus,512,512,1,3,0.2,1.196506e-05,04_profile,ok
mlp,ntk,softplus,512,512,1,3,0.25,1.076513e-05,04_profile,ok
mlp,ntk,softplus,512,512,1,3,0.3,8.28418e-06,04_profile,ok
mlp,ntk,softplus,512,512,1,3,0.35,5.271493e-06,04_profile,ok
mlp,ntk,softplus,512,512,1,3,0.4,2.567148e-06,04_profile,ok
mlp,ntk,softplus,512,512,1,3,0.45,7.882073e-07,04_profile,ok
mlp,ntk,softplus,512,512,1,3,0.5,2.737387e-07,04_profile,ok
mlp,ntk,softplus,512,512,1,3,0.55,1.108284e-06,04_profile,ok
mlp,ntk,softplus,512,512,1,3,0.6,3.116546e-06,04_profile,ok
mlp,ntk,softplus,512,512,1,3,0.65,5.837167e-06,04_profile,ok
mlp,ntk,softplus,512,512,1,3,0.7,8.559998e-06,04_profile,ok
mlp,ntk,softplus,512,512,1,3,0.75,1.052437e-05,04_profile,ok
mlp,ntk,softplus,512,512,1,3,0.8,1.123239e-05,04_profile,ok
mlp,ntk,softplus,512,512,1,3,0.85,1.067207e-05,04_profile,ok
mlp,ntk,softplus,512,512,1,3,0.9,9.271437e-06,04_profile,ok
mlp,ntk,softplus,512,512,1,3,0.95,7.586699e-06,04_profile,ok
mlp,ntk,softplus,512,512,1,3,1.0,6.01672e-06,04_profile,ok
mlp,ntk,softplus,512,512,1,4,0.0,4.515414e-06,04_profile,ok
mlp,ntk,softplus,512,512,1,4,0.05,5.700738e-06,04_profile,ok
mlp,ntk,softplus,512,512,1,4,0.1,6.928248e-06,04_profile,ok
mlp,ntk,softplus,512,512,1,4,0.15,7.948349e-06,04_profile,ok
mlp,ntk,softplus,512,512,1,4,0.2,8.421319e-06,04_profile,ok
mlp,ntk,softplus,512,512,1,4,0.25,8.031385e-06,04_profile,ok
mlp,ntk,softplus,512,512,1,4,0.3,6.681252e-06,04_profile,ok
mlp,ntk,softplus,512,512,1,4,0.35,4.648117e-06,04_profile,ok
mlp,ntk,softplus,512,512,1,4,0.4,2.52086e-06,04_profile,ok
mlp,ntk,softplus,512,512,1,4,0.45,9.316434e-07,04_profile,ok
mlp,ntk,softplus,512,512,1,4,0.5,3.21363e-07,04_profile,ok
mlp,ntk,softplus,512,512,1,4,0.55,8.598364e-07,04_profile,ok
mlp,ntk,softplus,512,512,1,4,0.6,2.4335e-06,04_profile,ok
mlp,ntk,softplus,512,512,1,4,0.65,4.626915e-06,04_profile,ok
mlp,ntk,softplus,512,512,1,4,0.7,6.769195e-06,04_profile,ok
mlp,ntk,softplus,512,512,1,4,0.75,8.185962e-06,04_profile,ok
mlp,ntk,softplus,512,512,1,4,0.8,8.556981e-06,04_profile,ok
mlp,ntk,softplus,512,512,1,4,0.85,8.020045e-06,04_profile,ok
mlp,ntk,softplus,512,512,1,4,0.9,6.955477e-06,04_profile,ok
mlp,ntk,softplus,512,512,1,4,0.95,5.726856e-06,04_profile,ok
mlp,ntk,softplus,512,512,1,4,1.0,4.566107e-06,04_profile,ok
mlp,ntk,softplus,512,512,2,3,0.0,5.352934e-06,04_profile,ok
mlp,ntk,softplus,512,512,2,3,0.05,6.872304e-06,04_profile,ok
mlp,ntk,softplus,512,512,2,3,0.1,8.414859e-06,04_profile,ok
mlp,ntk,softplus,512,512,2,3,0.15,9.579279e-06,04_profile,ok
mlp,ntk,softplus,512,512,2,3,0.2,9.881947e-06,04_profile,ok
mlp,ntk,softplus,512,512,2,3,0.25,9.014543e-06,04_profile,ok
mlp,ntk,softplus,512,512,2,3,0.3,7.090079e-06,04_profile,ok
mlp,ntk,softplus,512,512,2,3,0.35,4.634986e-06,04_profile,ok
mlp,ntk,softplus,512,512,2,3,0.4,2.327562e-06,04_profile,ok
mlp,ntk,softplus,512,512,2,3,0.45,7.406363e-07,04_profile,ok
mlp,ntk,softplus,512,512,2,3,0.5,2.301017e-07,04_profile,ok
mlp,ntk,softplus,512,512,2,3,0.55,9.108007e-07,04_profile,ok
mlp,ntk,softplus,512,512,2,3,0.6,2.635939e-06,04_profile,ok
mlp,ntk,softplus,512,512,2,3,0.65,4.978494e-06,04_profile,ok
mlp,ntk,softplus,512,512,2,3,0.7,7.295156e-06,04_profile,ok
mlp,ntk,softplus,512,512,2,3,0.75,8.93017e-06,04_profile,ok
mlp,ntk,softplus,512,512,2,3,0.8,9.485279e-06,04_profile,ok
mlp,ntk,softplus,512,512,2,3,0.85,8.977347e-06,04_profile,ok
mlp,ntk,softplus,512,512,2,3,0.9,7.755648e-06,04_profile,ok
mlp,ntk,softplus,512,512,2,3,0.95,6.264421e-06,04_profile,ok
mlp,ntk,softplus,512,512,2,3,1.0,4.844708e-06,04_profile,ok
mlp,ntk,softplus,512,512,2,4,0.0,4.856455e-06,04_profile,ok
mlp,ntk,softplus,512,512,2,4,0.05,6.165824e-06,04_profile,ok
mlp,ntk,softplus,512,512,2,4,0.1,7.528928e-06,04_profile,ok
mlp,ntk,softplus,512,512,2,4,0.15,8.654921e-06,04_profile,ok
mlp,ntk,softplus,512,512,2,4,0.2,9.149265e-06,04_profile,ok
mlp,ntk,softplus,512,512,2,4,0.25,8.662314e-06,04_profile,ok
mlp,ntk,softplus,512,512,2,4,0.3,7.117382e-06,04_profile,ok
mlp,ntk,softplus,512,512,2,4,0.35,4.854033e-06,04_profile,ok
mlp,ntk,softplus,512,512,2,4,0.4,2.528387e-06,04_profile,ok
mlp,ntk,softplus,512,512,2,4,0.45,8.281174e-07,04_profile,ok
mlp,ntk,softplus,512,512,2,4,0.5,2.177161e-07,04_profile,ok
mlp,ntk,softplus,512,512,2,4,0.55,8.397001e-07,04_profile,ok
mlp,ntk,softplus,512,512,2,4,0.6,2.52265e-06,04_profile,ok
mlp,ntk,softplus,512,512,2,4,0.65,4.814713e-06,04_profile,ok
mlp,ntk,softplus,512,512,2,4,0.7,7.0626e-06,04_profile,ok
mlp,ntk,softplus,512,512,2,4,0.75,8.621814e-06,04_profile,ok
mlp,ntk,softplus,512,512,2,4,0.8,9.140248e-06,04_profile,ok
mlp,ntk,softplus,512,512,2,4,0.85,8.674358e-06,04_profile,ok
mlp,ntk,softplus,512,512,2,4,0.9,7.556879e-06,04_profile,ok
mlp,ntk,softplus,512,512,2,4,0.95,6.180373e-06,04_profile,ok
mlp,ntk,softplus,512,512,2,4,1.0,4.84408e-06,04_profile,ok
mlp,ntk,softplus,512,512,3,4,0.0,4.837295e-06,04_profile,ok
mlp,ntk,softplus,512,512,3,4,0.05,6.049095e-06,04_profile,ok
mlp,ntk,softplus,512,512,3,4,0.1,7.269968e-06,04_profile,ok
mlp,ntk,softplus,512,512,3,4,0.15,8.212096e-06,04_profile,ok
mlp,ntk,softplus,512,512,3,4,0.2,8.509419e-06,04_profile,ok
mlp,ntk,softplus,512,512,3,4,0.25,7.890833e-06,04_profile,ok
mlp,ntk,softplus,512,512,3,4,0.3,6.372414e-06,04_profile,ok
mlp,ntk,softplus,512,512,3,4,0.35,4.307114e-06,04_profile,ok
mlp,ntk,softplus,512,512,3,4,0.4,2.256918e-06,04_profile,ok
mlp,ntk,softplus,512,512,3,4,0.45,7.823812e-07,04_profile,ok
mlp,ntk,softplus,512,512,3,4,0.5,2.695391e-07,04_profile,ok
mlp,ntk,softplus,512,512,3,4,0.55,8.503567e-07,04_profile,ok
mlp,ntk,softplus,512,512,3,4,0.6,2.384847e-06,04_profile,ok
mlp,ntk,softplus,512,512,3,4,0.65,4.470758e-06,04_profile,ok
mlp,ntk,softplus,512,512,3,4,0.7,6.517541e-06,04_profile,ok
mlp,ntk,softplus,512,512,3,4,0.75,7.937931e-06,04_profile,ok
mlp,ntk,softplus,512,512,3,4,0.8,8.400407e-06,04_profile,ok
mlp,ntk,softplus,512,512,3,4,0.85,7.955014e-06,04_profile,ok
mlp,ntk,softplus,512,512,3,4,0.9,6.921335e-06,04_profile,ok
mlp,ntk,softplus,512,512,3,4,0.95,5.667927e-06,04_profile,ok
mlp,ntk,softplus,512,512,3,4,1.0,4.464839e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,1,0.0,2.342257e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,1,0.05,2.989988e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,1,0.1,3.664791e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,1,0.15,4.17583e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,1,0.2,4.28044e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,1,0.25,3.846437e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,1,0.3,2.969128e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,1,0.35,1.906697e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,1,0.4,9.424429e-07,04_profile,ok
mlp,ntk,softplus,1024,1024,0,1,0.45,2.919608e-07,04_profile,ok
mlp,ntk,softplus,1024,1024,0,1,0.5,7.479596e-08,04_profile,ok
mlp,ntk,softplus,1024,1024,0,1,0.55,3.266807e-07,04_profile,ok
mlp,ntk,softplus,1024,1024,0,1,0.6,1.009708e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,1,0.65,1.995834e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,1,0.7,3.046039e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,1,0.75,3.850822e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,1,0.8,4.169276e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,1,0.85,3.968704e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,1,0.9,3.41406e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,1,0.95,2.729703e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,1,1.0,2.081971e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,2,0.0,2.069741e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,2,0.05,2.689606e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,2,0.1,3.338765e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,2,0.15,3.842297e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,2,0.2,3.984066e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,2,0.25,3.634448e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,2,0.3,2.852681e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,2,0.35,1.863345e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,2,0.4,9.400575e-07,04_profile,ok
mlp,ntk,softplus,1024,1024,0,2,0.45,3.009616e-07,04_profile,ok
mlp,ntk,softplus,1024,1024,0,2,0.5,7.143814e-08,04_profile,ok
mlp,ntk,softplus,1024,1024,0,2,0.55,2.925545e-07,04_profile,ok
mlp,ntk,softplus,1024,1024,0,2,0.6,9.278687e-07,04_profile,ok
mlp,ntk,softplus,1024,1024,0,2,0.65,1.850248e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,2,0.7,2.835792e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,2,0.75,3.609995e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,2,0.8,3.954512e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,2,0.85,3.81703e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,2,0.9,3.327527e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,2,0.95,2.6941e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,2,1.0,2.082941e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,3,0.0,2.136856e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,3,0.05,2.784719e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,3,0.1,3.443735e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,3,0.15,3.920442e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,3,0.2,3.999637e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,3,0.25,3.588007e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,3,0.3,2.781533e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,3,0.35,1.80352e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,3,0.4,9.033364e-07,04_profile,ok
mlp,ntk,softplus,1024,1024,0,3,0.45,2.81809e-07,04_profile,ok
mlp,ntk,softplus,1024,1024,0,3,0.5,5.823579e-08,04_profile,ok
mlp,ntk,softplus,1024,1024,0,3,0.55,2.695474e-07,04_profile,ok
mlp,ntk,softplus,1024,1024,0,3,0.6,8.779818e-07,04_profile,ok
mlp,ntk,softplus,1024,1024,0,3,0.65,1.77111e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,3,0.7,2.757904e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,3,0.75,3.585245e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,3,0.8,4.012627e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,3,0.85,3.938252e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,3,0.9,3.464078e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,3,0.95,2.808757e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,3,1.0,2.162972e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,4,0.0,2.498835e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,4,0.05,3.211757e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,4,0.1,3.983139e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,4,0.15,4.607612e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,4,0.2,4.790376e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,4,0.25,4.337293e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,4,0.3,3.34549e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,4,0.35,2.130485e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,4,0.4,1.03756e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,4,0.45,3.145084e-07,04_profile,ok
mlp,ntk,softplus,1024,1024,0,4,0.5,7.668189e-08,04_profile,ok
mlp,ntk,softplus,1024,1024,0,4,0.55,3.436957e-07,04_profile,ok
mlp,ntk,softplus,1024,1024,0,4,0.6,1.06958e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,4,0.65,2.1261e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,4,0.7,3.278975e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,4,0.75,4.230814e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,4,0.8,4.71815e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,4,0.85,4.622636e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,4,0.9,4.081647e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,4,0.95,3.369232e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,0,4,1.0,2.699936e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,1,2,0.0,2.517606e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,1,2,0.05,3.293703e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,1,2,0.1,4.103481e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,1,2,0.15,4.696344e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,1,2,0.2,4.774081e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,1,2,0.25,4.208916e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,1,2,0.3,3.1677e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,1,2,0.35,1.985728e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,1,2,0.4,9.668186e-07,04_profile,ok
mlp,ntk,softplus,1024,1024,1,2,0.45,3.008018e-07,04_profile,ok
mlp,ntk,softplus,1024,1024,1,2,0.5,7.413776e-08,04_profile,ok
mlp,ntk,softplus,1024,1024,1,2,0.55,3.015853e-07,04_profile,ok
mlp,ntk,softplus,1024,1024,1,2,0.6,9.470424e-07,04_profile,ok
mlp,ntk,softplus,1024,1024,1,2,0.65,1.922526e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,1,2,0.7,3.067538e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,1,2,0.75,4.123725e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,1,2,0.8,4.766505e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,1,2,0.85,4.778581e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,1,2,0.9,4.232555e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,1,2,0.95,3.419522e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,1,2,1.0,2.616098e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,1,3,0.0,2.195711e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,1,3,0.05,2.85363e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,1,3,0.1,3.554721e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,1,3,0.15,4.139582e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,1,3,0.2,4.382497e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,1,3,0.25,4.096837e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,1,3,0.3,3.285139e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,1,3,0.35,2.183008e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,1,3,0.4,1.12412e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,1,3,0.45,3.739782e-07,04_profile,ok
mlp,ntk,softplus,1024,1024,1,3,0.5,7.453697e-08,04_profile,ok
mlp,ntk,softplus,1024,1024,1,3,0.55,2.711928e-07,04_profile,ok
mlp,ntk,softplus,1024,1024,1,3,0.6,9.391609e-07,04_profile,ok
mlp,ntk,softplus,1024,1024,1,3,0.65,1.972313e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,1,3,0.7,3.148372e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,1,3,0.75,4.137598e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,1,3,0.8,4.631432e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,1,3,0.85,4.530924e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,1,3,0.9,3.988899e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,1,3,0.95,3.256374e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,1,3,1.0,2.533605e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,1,4,0.0,2.12317e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,1,4,0.05,2.676621e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,1,4,0.1,3.23538e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,1,4,0.15,3.676072e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,1,4,0.2,3.824347e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,1,4,0.25,3.53384e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,1,4,0.3,2.818187e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,1,4,0.35,1.871884e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,1,4,0.4,9.600818e-07,04_profile,ok
mlp,ntk,softplus,1024,1024,1,4,0.45,3.100914e-07,04_profile,ok
mlp,ntk,softplus,1024,1024,1,4,0.5,6.179529e-08,04_profile,ok
mlp,ntk,softplus,1024,1024,1,4,0.55,2.603535e-07,04_profile,ok
mlp,ntk,softplus,1024,1024,1,4,0.6,8.621639e-07,04_profile,ok
mlp,ntk,softplus,1024,1024,1,4,0.65,1.740758e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,1,4,0.7,2.699652e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,1,4,0.75,3.50107e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,1,4,0.8,3.928019e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,1,4,0.85,3.896132e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,1,4,0.9,3.505825e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,1,4,0.95,2.941855e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,1,4,1.0,2.363073e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,2,3,0.0,2.329179e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,2,3,0.05,2.971648e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,2,3,0.1,3.627569e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,2,3,0.15,4.114177e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,2,3,0.2,4.206325e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,2,3,0.25,3.768157e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,2,3,0.3,2.882185e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,2,3,0.35,1.821086e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,2,3,0.4,8.797783e-07,04_profile,ok
mlp,ntk,softplus,1024,1024,2,3,0.45,2.601202e-07,04_profile,ok
mlp,ntk,softplus,1024,1024,2,3,0.5,6.504788e-08,04_profile,ok
mlp,ntk,softplus,1024,1024,2,3,0.55,3.26059e-07,04_profile,ok
mlp,ntk,softplus,1024,1024,2,3,0.6,1.010477e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,2,3,0.65,1.99489e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,2,3,0.7,3.032299e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,2,3,0.75,3.801288e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,2,3,0.8,4.074278e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,2,3,0.85,3.847302e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,2,3,0.9,3.296216e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,2,3,0.95,2.635957e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,2,3,1.0,2.018225e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,2,4,0.0,2.229417e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,2,4,0.05,2.791892e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,2,4,0.1,3.318139e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,2,4,0.15,3.665739e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,2,4,0.2,3.688936e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,2,4,0.25,3.312182e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,2,4,0.3,2.591811e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,2,4,0.35,1.708178e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,2,4,0.4,8.885381e-07,04_profile,ok
mlp,ntk,softplus,1024,1024,2,4,0.45,3.268703e-07,04_profile,ok
mlp,ntk,softplus,1024,1024,2,4,0.5,1.4359e-07,04_profile,ok
mlp,ntk,softplus,1024,1024,2,4,0.55,3.764244e-07,04_profile,ok
mlp,ntk,softplus,1024,1024,2,4,0.6,9.784446e-07,04_profile,ok
mlp,ntk,softplus,1024,1024,2,4,0.65,1.815705e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,2,4,0.7,2.678454e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,2,4,0.75,3.327803e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,2,4,0.8,3.588196e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,2,4,0.85,3.438077e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,2,4,0.9,3.00207e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,2,4,0.95,2.450481e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,2,4,1.0,1.914219e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,3,4,0.0,2.373304e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,3,4,0.05,3.074966e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,3,4,0.1,3.786205e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,3,4,0.15,4.309512e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,3,4,0.2,4.408163e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,3,4,0.25,3.954506e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,3,4,0.3,3.048811e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,3,4,0.35,1.95925e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,3,4,0.4,9.72415e-07,04_profile,ok
mlp,ntk,softplus,1024,1024,3,4,0.45,3.009354e-07,04_profile,ok
mlp,ntk,softplus,1024,1024,3,4,0.5,6.348641e-08,04_profile,ok
mlp,ntk,softplus,1024,1024,3,4,0.55,2.985746e-07,04_profile,ok
mlp,ntk,softplus,1024,1024,3,4,0.6,9.728176e-07,04_profile,ok
mlp,ntk,softplus,1024,1024,3,4,0.65,1.966834e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,3,4,0.7,3.058699e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,3,4,0.75,3.950615e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,3,4,0.8,4.374807e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,3,4,0.85,4.247747e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,3,4,0.9,3.71558e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,3,4,0.95,3.018687e-06,04_profile,ok
mlp,ntk,softplus,1024,1024,3,4,1.0,2.348184e-06,04_profile,ok
mlp,ntk,softplus,2048,2048,0,1,0.0,7.983024e-07,04_profile,ok
mlp,ntk,softplus,2048,2048,0,1,0.05,1.006952e-06,04_profile,ok
mlp,ntk,softplus,2048,2048,0,1,0.1,1.196816e-06,04_profile,ok
mlp,ntk,softplus,2048,2048,0,1,0.15,1.308989e-06,04_profile,ok
mlp,ntk,softplus,2048,2048,0,1,0.2,1.289311e-06,04_profile,ok
mlp,ntk,softplus,2048,2048,0,1,0.25,1.12236e-06,04_profile,ok
mlp,ntk,softplus,2048,2048,0,1,0.3,8.454055e-07,04_profile,ok
mlp,ntk,softplus,2048,2048,0,1,0.35,5.316311e-07,04_profile,ok
mlp,ntk,softplus,2048,2048,0,1,0.4,2.574088e-07,04_profile,ok
mlp,ntk,softplus,2048,2048,0,1,0.45,7.66642e-08,04_profile,ok
mlp,ntk,softplus,2048,2048,0,1,0.5,1.619767e-08,04_profile,ok
mlp,ntk,softplus,2048,2048,0,1,0.55,8.382806e-08,04_profile,ok
mlp,ntk,softplus,2048,2048,0,1,0.6,2.727573e-07,04_profile,ok
mlp,ntk,softplus,2048,2048,0,1,0.65,5.552616e-07,04_profile,ok
mlp,ntk,softplus,2048,2048,0,1,0.7,8.73222e-07,04_profile,ok
mlp,ntk,softplus,2048,2048,0,1,0.75,1.144292e-06,04_profile,ok
mlp,ntk,softplus,2048,2048,0,1,0.8,1.293805e-06,04_profile,ok
