arch,regime,act,width,width_paper,smooth,seedA,seedB,dnorm,rq_A,rq_mid,rq_B,flen_A,flen_mid,flen_B,lmax_A,lmax_mid,lmax_B,trP_A,trP_mid,trP_B,trP_sem_A,trP_sem_mid,trP_sem_B,align_A,align_mid,align_B,spec_A,spec_mid,spec_B,ov1_mid,top1_mid,src_rq,src_lmax,src_trP,status
mlp,ntk,softplus,256,256,1,1,4,699.2524,1.395388e-05,7.21598e-07,1.455803e-05,3.411402154970353,0.17641408498727926,3.5591029100238103,0.43150999999999995,1.552496,0.4183608,1.066682e-05,1.944077e-05,1.124218e-05,1.084e-06,2.267e-06,1.172e-06,1.3081574452367246,0.037117768483449984,1.2949472433282512,3.233732706078655e-05,4.6479862105924906e-07,3.4797786981954334e-05,8.446088e-10,0.0018171499693247488,02_geodesic,02_geodesic,10_rayleigh,ok
mlp,ntk,softplus,256,256,1,2,3,698.337,1.493455e-05,1.286774e-06,1.627217e-05,3.641600091609254,0.3137634757177422,3.9677617178074573,0.44660000000000005,1.218214,0.4388111,9.187271e-06,1.817864e-05,1.056372e-05,7.293e-07,1.489e-06,9.349e-07,1.6255697693036375,0.07078494320807278,1.5403825546303764,3.344055082848186e-05,1.056279110238431e-06,3.708240288360983e-05,7.125338e-08,0.06745696218863606,02_geodesic,02_geodesic,10_rayleigh,ok
mlp,ntk,softplus,256,256,1,2,4,698.6646,1.583962e-05,1.328747e-06,1.995458e-05,3.865914463359401,0.32430211365205813,4.870236750140611,0.44660000000000005,1.165093,0.4183608,9.187271e-06,1.870784e-05,1.124218e-05,7.293e-07,2.108e-06,1.172e-06,1.7240832451769412,0.07102621147069892,1.774974248766698,3.546712942230183e-05,1.1404643234488578e-06,4.7697059571546854e-05,5.135365e-09,0.004502872114815687,02_geodesic,02_geodesic,10_rayleigh,ok
mlp,ntk,softplus,256,256,1,3,4,698.8476,1.288924e-05,9.18425e-07,1.132673e-05,3.147474866498174,0.22427385976702935,2.7659193245382085,0.43873,1.406492,0.4183608,1.056372e-05,1.59541e-05,1.124218e-05,9.349e-07,1.376e-06,1.172e-06,1.2201421468952225,0.05756670699067951,1.0075207833356163,2.9378524377179586e-05,6.52989849924493e-07,2.7074070993267057e-05,5.538811e-08,0.08482231386353813,02_geodesic,02_geodesic,10_rayleigh,ok
mlp,ntk,softplus,512,512,1,0,1,1097.5991,5.488854e-06,3.818681e-07,4.453328e-06,3.3062764812322074,0.23002279127169872,2.6825150804909117,0.3305,0.7365307,0.3316216,3.073979e-06,5.360328e-06,3.313478e-06,2.541e-07,3.878e-07,3.669e-07,1.7855860433659436,0.07123968906380355,1.3440040947910323,1.6607727685325265e-05,5.184686802600354e-07,1.3428944314845595e-05,1.337103e-08,0.025789465225351374,02_geodesic,02_geodesic,10_rayleigh,ok
mlp,ntk,softplus,512,512,1,0,2,1099.7068,5.152758e-06,2.669944e-07,4.74156e-06,3.1157569439714554,0.16144551244236433,2.8671147558758423,0.3305,0.6996104,0.3344255,3.073979e-06,6.713755e-06,3.187244e-06,2.541e-07,5.929e-07,2.969e-07,1.6762502281245253,0.03976826678959837,1.4876677154306355,1.559079576399395e-05,3.816329774400152e-07,1.4178225045637968e-05,1.967478e-09,0.005155419254378369,02_geodesic,02_geodesic,10_rayleigh,ok
mlp,ntk,softplus,512,512,1,0,3,1098.546,5.404702e-06,5.006361e-07,4.85369e-06,3.2612061427046872,0.30208465232305465,2.9287245888458444,0.3305,0.8463384,0.3025084,3.073979e-06,5.462412e-06,2.864596e-06,2.541e-07,5.505e-07,2.054e-07,1.758210449713547,0.09165110577525093,1.6943715623424733,1.635310741301059e-05,5.915318269855179e-07,1.6044810656497473e-05,1.203818e-07,0.20350857639135492,02_geodesic,02_geodesic,10_rayleigh,ok
mlp,ntk,softplus,512,512,1,0,4,1098.8025,5.854811e-06,3.14777e-07,4.930942e-06,3.5344526031280337,0.19002567069284268,2.9767281621513235,0.3305,0.9779873,0.3475792,3.073979e-06,6.158936e-06,3.721831e-06,2.541e-07,6.905e-07,3.954e-07,1.904635978319956,0.05110899025416078,1.324869936329726,1.7715010590015127e-05,3.218620528098882e-07,1.4186527847466133e-05,2.753647e-08,0.08555363939179483,02_geodesic,02_geodesic,10_rayleigh,ok
mlp,ntk,softplus,512,512,1,1,2,1098.1521,5.182463e-06,4.637806e-07,6.064825e-06,3.1248646226518977,0.27964533265597274,3.656901570754059,0.33129000000000003,0.9011589,0.3344255,3.313478e-06,4.681004e-06,3.187244e-06,3.669e-07,3.66e-07,2.969e-07,1.5640553521103808,0.09907716378793952,1.9028430204904299,1.5643282320625434e-05,5.146490813107433e-07,1.8135055490684772e-05,1.756894e-07,0.34137707882921364,02_geodesic,02_geodesic,10_rayleigh,ok
mlp,ntk,softplus,512,512,1,1,3,1097.7617,6.677576e-06,2.737387e-07,6.01672e-06,4.023509147087228,0.16493861894821815,3.6253167250305602,0.33129000000000003,0.8623558,0.3025084,3.313478e-06,5.945485e-06,2.864596e-06,3.669e-07,5.638e-07,2.054e-07,2.015276998972077,0.04604144153084232,2.10037296707808,2.015628603338465e-05,3.174312737271553e-07,1.988943116951463e-05,3.578727e-08,0.11274021484965772,02_geodesic,02_geodesic,10_rayleigh,ok
mlp,ntk,softplus,512,512,1,1,4,1098.8704,4.515414e-06,3.21363e-07,4.566107e-06,2.7262176780056224,0.194025507219697,2.7568239862535795,0.33129000000000003,0.5562875,0.3475792,3.313478e-06,5.003375e-06,3.721831e-06,3.669e-07,4.867e-07,3.954e-07,1.362741506054967,0.06422924525944987,1.2268442602579215,1.3629792628814632e-05,5.776922904073882e-07,1.3136882183974186e-05,1.192556e-08,0.02064344668956912,02_geodesic,02_geodesic,10_rayleigh,ok
mlp,ntk,softplus,512,512,1,2,3,1099.7336,5.352934e-06,2.301017e-07,4.844708e-06,3.2369566361667195,0.1391441076628712,2.929628818679624,0.33442,0.773086,0.3025084,3.187244e-06,5.801202e-06,2.864596e-06,2.969e-07,6.167e-07,2.054e-07,1.67948672897337,0.039664486773603125,1.6912360416617211,1.600662041743915e-05,2.97640495365328e-07,1.6015118919011833e-05,1.541396e-08,0.051787173586983495,02_geodesic,02_geodesic,10_rayleigh,ok
mlp,ntk,softplus,512,512,1,2,4,1099.7311,4.856455e-06,2.177161e-07,4.84408e-06,2.9367189597539056,0.13165385012600286,2.929235744707755,0.33442,0.6920955,0.3475792,3.187244e-06,5.98311e-06,3.721831e-06,2.969e-07,6.279e-07,3.954e-07,1.5237161008068414,0.036388450153849755,1.3015314236460496,1.4522023204353807e-05,3.145752284186214e-07,1.3936622214447817e-05,6.739576e-11,0.0002142436972510531,02_geodesic,02_geodesic,10_rayleigh,ok
mlp,ntk,softplus,512,512,1,3,4,1098.605,4.837295e-06,2.695391e-07,4.464839e-06,2.919145352571001,0.16265781001596352,2.6943806438986573,0.30233,0.6449749,0.3475792,2.864596e-06,5.786372e-06,3.721831e-06,2.054e-07,4.449e-07,3.954e-07,1.688648242195409,0.04658170957553368,1.1996350720922042,1.6000049614659477e-05,4.1790634023122446e-07,1.2845529882110323e-05,3.691002e-08,0.08832127308616078,02_geodesic,02_geodesic,10_rayleigh,ok
mlp,ntk,softplus,1024,1024,1,0,1,1837.4955,2.342257e-06,7.479596e-08,2.081971e-06,3.9541862194392716,0.12627015494103808,3.514772733082749,0.26272999999999996,0.6192293,0.2542451,9.114233e-07,1.379252e-06,8.933806e-07,8.074e-08,1.321e-07,6.525e-08,2.569889314877072,0.05422936490213536,2.330441247548917,8.915072507897842e-06,1.2078879342434217e-07,8.188834317750863e-06,1.179001e-08,0.09760847563548887,02_geodesic,02_geodesic,10_rayleigh,ok
mlp,ntk,softplus,1024,1024,1,0,2,1839.0796,2.069741e-06,7.143814e-08,2.082941e-06,3.5001532605820453,0.12080953058905276,3.5224758714979445,0.26272999999999996,0.5570337,0.2508158,9.114233e-07,1.625904e-06,1.04871e-06,8.074e-08,1.288e-07,8.919e-08,2.2708888394667985,0.04393748954427813,1.986193513936169,7.87782514368363e-06,1.2824742919503793e-07,8.304664219718217e-06,2.502469e-11,0.00019512819989508405,02_geodesic,02_geodesic,10_rayleigh,ok
mlp,ntk,softplus,1024,1024,1,0,3,1838.2268,2.136856e-06,5.823579e-08,2.162972e-06,3.6103013017632457,0.0983916316523954,3.6544252992609008,0.26272999999999996,0.542967,0.2507873,9.114233e-07,1.606339e-06,8.204071e-07,8.074e-08,1.915e-07,1.023e-07,2.344526412699785,0.03625373597976517,2.6364618248671907,8.133277509230009e-06,1.0725475028869158e-07,8.62472700970105e-06,2.20517e-09,0.020560114997838958,02_geodesic,02_geodesic,10_rayleigh,ok
mlp,ntk,softplus,1024,1024,1,0,4,1839.2192,2.498835e-06,7.668189e-08,2.699936e-06,4.22643864342856,0.1296969600422349,4.566573561353163,0.26272999999999996,0.6935287,0.2646823,9.114233e-07,1.251131e-06,8.701828e-07,8.074e-08,7.558e-08,8.428e-08,2.741684352375016,0.06129005675664658,3.1027227842241882,9.511037947702966e-06,1.105677241619561e-07,1.0200666988310137e-05,7.501418e-09,0.06784455460991637,02_geodesic,02_geodesic,10_rayleigh,ok
mlp,ntk,softplus,1024,1024,1,1,2,1839.4773,2.517606e-06,7.413776e-08,2.616098e-06,4.259382427836819,0.12542910693062512,4.426014972437723,0.25417999999999996,0.7038017,0.2508158,8.933806e-07,1.694754e-06,1.04871e-06,6.525e-08,1.67e-07,8.919e-08,2.818066566477938,0.04374544034119406,2.494586682686348,9.904815485089308e-06,1.0533898966143446e-07,1.0430355663399197e-05,1.967037e-08,0.1867339914994599,02_geodesic,02_geodesic,10_rayleigh,ok
mlp,ntk,softplus,1024,1024,1,1,3,1838.1245,2.195711e-06,7.453697e-08,2.533605e-06,3.7093262195028758,0.12591909278739288,4.28014773181151,0.25417999999999996,0.6722623,0.2507873,8.933806e-07,1.695291e-06,8.204071e-07,6.525e-08,1.992e-07,1.023e-07,2.4577554068221317,0.043967065241306655,3.088229002406244,8.638409788338975e-06,1.1087483263601128e-07,1.0102604876722228e-05,2.013765e-09,0.01816250768658157,02_geodesic,02_geodesic,10_rayleigh,ok
mlp,ntk,softplus,1024,1024,1,1,4,1839.0125,2.12317e-06,6.179529e-08,2.363073e-06,3.590245411321247,0.10449481500010163,3.995917422941703,0.25417999999999996,0.4459578,0.2646823,8.933806e-07,1.643271e-06,8.701828e-07,6.525e-08,1.803e-07,8.428e-08,2.376557091121074,0.037605051144942,2.7156052728231357,8.353017546620506e-06,1.3856757298560535e-07,8.927960048707451e-06,1.61028e-08,0.116209006573802,02_geodesic,02_geodesic,10_rayleigh,ok
mlp,ntk,softplus,1024,1024,1,2,3,1838.679,2.329179e-06,6.504788e-08,2.018225e-06,3.937174847811866,0.1099550000405656,3.4115474625286866,0.25043,0.6017646,0.2507873,1.04871e-06,1.665471e-06,8.204071e-07,8.919e-08,2.011e-07,1.023e-07,2.2209943645049632,0.03905674731052057,2.4600286857585703,9.300718763726391e-06,1.0809522527579722e-07,8.047556634646173e-06,2.989435e-09,0.027655569359078265,02_geodesic,02_geodesic,10_rayleigh,ok
mlp,ntk,softplus,1024,1024,1,2,4,1838.767,2.229417e-06,1.4359e-07,1.914219e-06,3.768900869342831,0.24274349564434877,3.236048551353365,0.25043,0.5067393,0.2646823,1.04871e-06,1.611141e-06,8.701828e-07,8.919e-08,1.738e-07,8.428e-08,2.125866064021512,0.08912317419766488,2.1997895154903087,8.902355947769837e-06,2.8336069454253894e-07,7.232138303165721e-06,1.07097e-07,0.3779529132397799,02_geodesic,02_geodesic,10_rayleigh,ok
mlp,ntk,softplus,1024,1024,1,3,4,1839.6094,2.373304e-06,6.348641e-08,2.348184e-06,4.015823489167533,0.10742417175419608,3.9733184050957546,0.24905999999999998,0.6333739,0.2646823,8.204071e-07,1.586269e-06,8.701828e-07,1.023e-07,1.142e-07,8.428e-08,2.8928369830051444,0.04002247412008934,2.6984950748279553,9.529045209989562e-06,1.0023527966656029e-07,8.871707703915222e-06,1.362846e-10,0.0013596470270084578,02_geodesic,02_geodesic,10_rayleigh,ok
mlp,ntk,softplus,2048,2048,1,0,1,3275.0059,7.983024e-07,1.619767e-08,7.565455e-07,4.281161514712019,0.0868653801266355,4.0572262825823415,0.20447999999999997,0.4178514,0.2062514,2.139981e-07,3.792683e-07,2.377616e-07,1.722e-08,3.271e-08,2.821e-08,3.730418167264102,0.042707682134256936,3.1819499027597393,3.9040610328638505e-06,3.87641874599439e-08,3.6680744954943335e-06,3.371956e-11,0.000869863712088467,02_geodesic,02_geodesic,10_rayleigh,ok
mlp,ntk,softplus,2048,2048,1,0,2,3277.0544,8.561916e-07,1.585807e-08,8.012253e-07,4.597357415754192,0.0851505851190891,4.302213516980168,0.20447999999999997,0.4544724,0.1963529,2.139981e-07,3.611593e-07,2.050265e-07,1.722e-08,3.365e-08,1.915e-08,4.000930849386046,0.04390879592467922,3.90791092858728,4.187165492957747e-06,3.489336206115047e-08,4.080537134923905e-06,4.077992e-09,0.11687013687168742,02_geodesic,02_geodesic,10_rayleigh,ok
mlp,ntk,softplus,2048,2048,1,0,3,3276.2312,8.683393e-07,2.321927e-08,8.113854e-07,4.660242810777482,0.12461423327148878,4.354580032390348,0.20447999999999997,0.5365228,0.2015962,2.139981e-07,4.680658e-07,2.661982e-07,1.722e-08,4.612e-08,2.846e-08,4.057696306649452,0.049606850147992015,3.0480499116823476,4.246573258998435e-06,4.327732204484134e-08,4.024805031047212e-06,1.511089e-08,0.34916416464824257,02_geodesic,02_geodesic,10_rayleigh,ok
mlp,ntk,softplus,2048,2048,1,0,4,3276.4858,8.038863e-07,1.320254e-08,8.456654e-07,4.315004092265475,0.07086700461035177,4.5392609149917345,0.20447999999999997,0.4152427,0.215967,2.139981e-07,4.053449e-07,2.503484e-07,1.722e-08,2.884e-08,2.907e-08,3.7565113895871036,0.03257112646538787,3.377954083189667,3.93136883802817e-06,3.179475521183154e-08,3.915715826955044e-06,7.374546e-10,0.023194221659727596,02_geodesic,02_geodesic,10_rayleigh,ok
mlp,ntk,softplus,2048,2048,1,1,2,3276.8274,8.625081e-07,1.676412e-08,8.572469e-07,4.630632542570893,0.09000318909418191,4.60238621777351,0.20142,0.4542123,0.1963529,2.377616e-07,4.368168e-07,2.050265e-07,2.821e-08,3.393e-08,1.915e-08,3.6276173276088315,0.0383779195305675,4.181151704779626,4.282137324992553e-06,3.6908115434126285e-08,4.365847919740427e-06,7.07494e-09,0.1916906327180908,02_geodesic,02_geodesic,10_rayleigh,ok
mlp,ntk,softplus,2048,2048,1,1,3,3275.551,8.021064e-07,1.450157e-08,7.906274e-07,4.302993771061613,0.07779537151257482,4.241413330489119,0.20142,0.454297,0.2015962,2.377616e-07,4.237018e-07,2.661982e-07,2.821e-08,3.936e-08,2.846e-08,3.37357420205786,0.03422588716875878,2.9700704212124647,3.982257968424189e-06,3.192090196501408e-08,3.921836820336891e-06,3.050368e-10,0.009556020701868832,02_geodesic,02_geodesic,10_rayleigh,ok
mlp,ntk,softplus,2048,2048,1,1,4,3274.4167,8.383234e-07,1.109273e-08,8.60248e-07,4.494169895699167,0.0594670424648996,4.611705535638653,0.20142,0.5643859,0.215967,2.377616e-07,3.819587e-07,2.503484e-07,2.821e-08,4.07e-08,2.907e-08,3.525899051823339,0.029041700058147647,3.4362033070712656,4.162066329063648e-06,1.9654512984821203e-08,3.9832381799071155e-06,2.803847e-11,0.0014265665102795252,02_geodesic,02_geodesic,10_rayleigh,ok
mlp,ntk,softplus,2048,2048,1,2,3,3274.3523,7.864525e-07,1.290012e-08,8.252405e-07,4.215929225814755,0.0691535635331027,4.4238597274164455,0.19518999999999997,0.5293711,0.2015962,2.050265e-07,4.032135e-07,2.661982e-07,1.915e-08,4.748e-08,2.846e-08,3.83585780374732,0.03199327403472354,3.1000979721125086,4.029163891592808e-06,2.436876512525901e-08,4.093532020940871e-06,2.241843e-10,0.009199657793394943,02_geodesic,02_geodesic,10_rayleigh,ok
mlp,ntk,softplus,2048,2048,1,2,4,3274.22,8.220989e-07,1.809118e-08,8.546572e-07,4.406662455598685,0.09697339782777695,4.581183353544319,0.19518999999999997,0.4432092,0.215967,2.050265e-07,3.497152e-07,2.503484e-07,1.915e-08,3.259e-08,2.907e-08,4.0097202069000835,0.0517311801145618,3.413871229055189,4.2117880014345e-06,4.081860214093029e-08,3.957350891571398e-06,1.361516e-09,0.033355282361194796,02_geodesic,02_geodesic,10_rayleigh,ok
mlp,ntk,softplus,2048,2048,1,3,4,3275.7131,7.612703e-07,1.500627e-08,7.996413e-07,4.084327946837939,0.08051086183027993,4.290194046760816,0.19965,0.4346234,0.215967,2.661982e-07,4.456932e-07,2.503484e-07,2.846e-08,4.961e-08,2.907e-08,2.859787556790391,0.03366950628818209,3.194113882892801,3.8130242925118957e-06,3.452706412033958e-08,3.7026087318895946e-06,6.007131e-13,1.7398325496378516e-05,02_geodesic,02_geodesic,10_rayleigh,ok
mlp,ntk,softplus,4096,4096,1,0,1,6126.8613,2.71795e-07,2.677693e-09,2.564973e-07,5.101378707951108,0.05025819480354578,4.814252892315707,0.18253,0.3410687,0.1886861,5.613906e-08,1.18172e-07,6.287863e-08,4.472e-09,1.151e-08,6.232e-09,4.841459760815375,0.022659284771350235,4.0792444110184976,1.4890428970580179e-06,7.850890451102666e-09,1.3593863034955941e-06,1.843036e-10,0.023475502702259,02_geodesic,02_geodesic,10_rayleigh,ok
mlp,ntk,softplus,4096,4096,1,0,2,6131.6235,2.639831e-07,3.564989e-09,2.791363e-07,4.9624607974222945,0.06701610124186627,5.247316763412162,0.18253,0.3556301,0.1924347,5.613906e-08,9.693036e-08,6.344275e-08,4.472e-09,9.531e-09,6.686e-09,4.702307092423705,0.03677886887039313,4.399814005540429,1.4462450008217827e-06,1.0024429878123365e-08,1.4505507582572168e-06,1.236711e-09,0.12336970930375944,02_geodesic,02_geodesic,10_rayleigh,ok
mlp,ntk,softplus,4096,4096,1,0,3,6129.2402,2.817875e-07,2.378555e-09,2.804104e-07,5.293037989578879,0.044678284080389624,5.267170828631537,0.18253,0.3346719,0.1906872,5.613906e-08,9.922322e-08,5.771247e-08,4.472e-09,9.032e-09,4.562e-09,5.019455259849381,0.02397175782039728,4.858748897768541,1.5437873226318962e-06,7.107124918464921e-09,1.4705255517937228e-06,3.569134e-10,0.050219097609035736,02_geodesic,02_geodesic,10_rayleigh,ok
mlp,ntk,softplus,4096,4096,1,0,4,6130.9824,2.946741e-07,3.937047e-09,2.942468e-07,5.538244296775123,0.0739947219449745,5.530213418635471,0.18253,0.3420502,0.186533,5.613906e-08,1.035037e-07,5.94515e-08,4.472e-09,1.412e-08,6.117e-09,5.249003100515042,0.03803774164595082,4.94935872097424,1.6143872240179696e-06,1.1510143832688885e-08,1.5774517109573106e-06,1.511299e-09,0.1313014869291121,02_geodesic,02_geodesic,10_rayleigh,ok
mlp,ntk,softplus,4096,4096,1,1,2,6131.0498,2.973825e-07,2.962243e-09,2.694855e-07,5.5892701338649635,0.055675018971024025,5.064949204003822,0.18861,0.4751127,0.1924347,6.287863e-08,9.346898e-08,6.344275e-08,6.232e-09,8.799e-09,6.686e-09,4.729468501460671,0.03169225768805865,4.247695757198419,1.576705901065691e-06,6.234821759132097e-09,1.4003997200089174e-06,3.459336e-10,0.05548412021455364,02_geodesic,02_geodesic,10_rayleigh,ok
mlp,ntk,softplus,4096,4096,1,1,3,6127.1064,2.845991e-07,3.197985e-09,2.759606e-07,5.342128999049075,0.06002846954549033,5.179978165268205,0.18861,0.4116211,0.1906872,6.287863e-08,8.315738e-08,5.771247e-08,6.232e-09,6.23e-09,4.562e-09,4.526165725939004,0.038457019689653524,4.781645977030614,1.508929006945549e-06,7.76924457954172e-09,1.4471899529700997e-06,7.378514e-10,0.09497080346047276,02_geodesic,02_geodesic,10_rayleigh,ok
mlp,ntk,softplus,4096,4096,1,1,4,6128.8047,2.792346e-07,2.759563e-09,2.575977e-07,5.244339515157574,0.051827693579043495,4.837974223551472,0.18861,0.4208337,0.186533,6.287863e-08,1.165901e-07,5.94515e-08,6.232e-09,1.253e-08,6.117e-09,4.440850571966979,0.0236689307239637,4.3329049729611535,1.4804867186257356e-06,6.557371712389004e-09,1.3809765564270129e-06,1.07807e-10,0.016440580880342285,02_geodesic,02_geodesic,10_rayleigh,ok
mlp,ntk,softplus,4096,4096,1,2,3,6127.7646,2.673915e-07,2.603156e-09,2.58241e-07,5.02020842999514,0.04887360180032809,4.848410084727356,0.19197999999999998,0.3735862,0.1906872,6.344275e-08,9.823388e-08,5.771247e-08,6.686e-09,9.853e-09,4.562e-09,4.214689621745589,0.026499574281296838,4.47461354539149,1.3928091467861236e-06,6.968019696659031e-09,1.3542649952382749e-06,2.938144e-10,0.042166126502322564,02_geodesic,02_geodesic,10_rayleigh,ok
mlp,ntk,softplus,4096,4096,1,2,4,6127.8804,2.923176e-07,3.347479e-09,2.796845e-07,5.488397142528443,0.06285045504709252,5.251204890193052,0.19197999999999998,0.4987534,0.186533,6.344275e-08,9.858013e-08,5.94515e-08,6.686e-09,8.391e-09,6.117e-09,4.607580850451785,0.03395693432337734,4.704414522762251,1.5226461089696844e-06,6.711691589470869e-09,1.4993834871041585e-06,1.901179e-09,0.2832637606564821,02_geodesic,02_geodesic,10_rayleigh,ok
mlp,ntk,softplus,4096,4096,1,3,4,6129.1152,2.80678e-07,2.480959e-09,2.871609e-07,5.271982330894668,0.04659991880971827,5.393750813828696,0.19047,0.4691799,0.186533,5.771247e-08,1.224284e-07,5.94515e-08,4.562e-09,1.099e-08,6.117e-09,4.8633856773068285,0.020264570965560277,4.830170811501812,1.4736073922402479e-06,5.287862928484362e-09,1.5394643307082394e-06,9.280984e-12,0.0017551483700543218,02_geodesic,02_geodesic,10_rayleigh,ok
mlp,ntk,swish,64,64,1,0,1,321.1701,3.628103e-05,8.425485e-06,3.941695e-05,1.8711983514210053,0.43454537100855206,2.032933790965808,0.42316000000000004,,,,,,,,,,,,8.573832592872673e-05,,,,,02_geodesic,02_geodesic,,ok
mlp,ntk,swish,64,64,1,0,2,321.1902,4.560017e-05,8.195646e-06,4.492764e-05,2.3521284652010013,0.422744306596022,2.317438310390139,0.42316000000000004,,,,,,,,,,,,0.00010776105964646942,,,,,02_geodesic,02_geodesic,,ok
mlp,ntk,swish,64,64,1,0,3,321.4868,5.571892e-05,9.080145e-06,2.773358e-05,2.8793800142865367,0.4692335752348363,1.4331849213268457,0.42316000000000004,,,,,,,,,,,,0.00013167340958502693,,,,,02_geodesic,02_geodesic,,ok
mlp,ntk,swish,64,64,1,0,4,319.958,3.959236e-05,6.936569e-06,3.485866e-05,2.026596745602062,0.3550591114306939,1.7842949223549385,0.42316000000000004,,,,,,,,,,,,9.356356933547594e-05,,,,,02_geodesic,02_geodesic,,ok
mlp,ntk,swish,64,64,1,1,2,321.4391,3.030478e-05,6.145646e-06,3.572428e-05,1.5655918315805424,0.31749358277425654,1.8455715882806651,0.41964,,,,,,,,,,,,7.22161376417882e-05,,,,,02_geodesic,02_geodesic,,ok
mlp,ntk,swish,64,64,1,1,3,322.1657,7.258298e-05,9.677286e-06,7.439789e-05,3.7667205395280248,0.5022063291295975,3.8609059639125674,0.41964,,,,,,,,,,,,0.00017296487465446575,,,,,02_geodesic,02_geodesic,,ok
mlp,ntk,swish,64,64,1,1,4,321.0368,4.014818e-05,7.690259e-06,3.958487e-05,2.06892859729584,0.3962968375082434,2.0398999297910434,0.41964,,,,,,,,,,,,9.567291011343056e-05,,,,,02_geodesic,02_geodesic,,ok
mlp,ntk,swish,64,64,1,2,3,321.2828,6.802949e-05,1.26748e-05,5.625031e-05,3.511091695369616,0.6541631433731284,2.9031526813293245,0.39541999999999994,,,,,,,,,,,,0.0001720436245005311,,,,,02_geodesic,02_geodesic,,ok
mlp,ntk,swish,64,64,1,2,4,320.3371,5.103043e-05,1.265276e-05,5.750024e-05,2.618265670002393,0.6491869094338316,2.9502182209497043,0.39541999999999994,,,,,,,,,,,,0.00012905374032674122,,,,,02_geodesic,02_geodesic,,ok
mlp,ntk,swish,64,64,1,3,4,320.6175,7.468397e-05,1.21515e-05,7.121587e-05,3.8385910552042684,0.6245602531214485,3.660338377440165,0.38242,,,,,,,,,,,,0.0001952930547565504,,,,,02_geodesic,02_geodesic,,ok
