kind,mode,regime,act,width,smooth,seedA,seedB,nparams,dnorm,rq_A,rq_mid,rq_B,flen_A,flen_mid,flen_B,lmax_A,lmax_mid,lmax_B,trP_A,trP_mid,trP_B,trP_sem_A,trP_sem_mid,trP_sem_B,align_A,align_mid,align_B,spec_A,spec_mid,spec_B,ov1_A,ov1_mid,ov1_B,top1_A,top1_mid,top1_B,pow_gap_mid,rq_tmax,t_at_rqmax,rq_tmin,batch,micro,probes,power_iters,accA,accB,status
rq,mlp,ntk,softplus,64,1,0,2,55050,320.287554,4.986266e-05,5.064087e-06,7.576744e-05,2.557559e+00,2.597474e-01,3.886268e+00,6.755785e-01,1.763862e+00,6.856480e-01,8.681597e-05,1.537595e-04,9.386949e-05,6.518e-06,1.391e-05,9.306e-06,5.743489e-01,3.293511e-02,8.071573e-01,7.380735e-05,2.871023e-06,1.105049e-04,6.794162e-11,6.055931e-08,4.002914e-05,9.205264e-07,2.109329e-02,3.622387e-01,2.03e-07,1.033194e-04,0.8750,5.064087e-06,2048,2048,24,24,0.9139,0.914,ok
rq,mlp,ntk,softplus,64,1,0,3,55050,320.482388,5.236046e-05,3.554173e-06,5.313436e-05,2.688944e+00,1.825227e-01,2.728688e+00,6.755785e-01,1.701469e+00,7.333630e-01,8.681597e-05,1.540930e-04,8.136343e-05,6.518e-06,1.277e-05,8.873e-06,6.031201e-01,2.306511e-02,6.530497e-01,7.750462e-05,2.088885e-06,7.245302e-05,4.455267e-07,8.843873e-09,1.312405e-05,5.748389e-03,4.233776e-03,1.811387e-01,7.01e-08,7.659436e-05,0.8750,3.554173e-06,2048,2048,24,24,0.9139,0.9123,ok
rq,mlp,ntk,softplus,64,1,0,4,55050,321.544624,4.989503e-05,6.025961e-06,4.619965e-05,2.579347e+00,3.115149e-01,2.388313e+00,6.755785e-01,1.341112e+00,6.725572e-01,8.681597e-05,1.504403e-04,1.005952e-04,6.518e-06,1.005e-05,9.889e-06,5.747218e-01,4.005550e-02,4.592630e-01,7.385527e-05,4.493255e-06,6.869253e-05,3.584176e-07,7.654415e-07,1.083306e-08,4.852973e-03,1.703534e-01,1.577036e-04,6.49e-06,6.128967e-05,0.1250,6.025961e-06,2048,2048,24,24,0.9139,0.9129,ok
rq,mlp,ntk,softplus,64,1,1,2,55050,320.796044,4.166022e-05,8.070042e-06,5.346052e-05,2.143629e+00,4.152444e-01,2.750814e+00,6.557165e-01,1.321118e+00,6.856480e-01,7.490613e-05,1.614142e-04,9.386949e-05,6.687e-06,1.866e-05,9.306e-06,5.561657e-01,4.999585e-02,5.695197e-01,6.353390e-05,6.108494e-06,7.797080e-05,3.618169e-06,3.601841e-07,2.744692e-07,5.694864e-02,5.896447e-02,3.520153e-03,3.61e-07,6.663847e-05,0.8750,8.070042e-06,2048,2048,24,24,0.9129,0.914,ok
rq,mlp,ntk,softplus,64,1,1,3,55050,321.31546,5.804493e-05,4.298278e-06,8.166837e-05,2.996385e+00,2.218849e-01,4.215869e+00,6.557165e-01,1.828097e+00,7.333630e-01,7.490613e-05,1.285600e-04,8.136343e-05,6.687e-06,1.368e-05,8.873e-06,7.749023e-01,3.343403e-02,1.003748e+00,8.852139e-05,2.351231e-06,1.113615e-04,2.898601e-05,3.240261e-08,2.416110e-05,3.274464e-01,1.378113e-02,2.169610e-01,1.30e-07,1.172647e-04,0.8750,4.298278e-06,2048,2048,24,24,0.9129,0.9123,ok
rq,mlp,ntk,softplus,64,1,1,4,55050,321.408776,8.982088e-05,9.768706e-06,6.737498e-05,4.639410e+00,5.045713e-01,3.480039e+00,6.557165e-01,2.331624e+00,6.725572e-01,7.490613e-05,1.318327e-04,1.005952e-04,6.687e-06,1.648e-05,9.889e-06,1.199112e+00,7.409924e-02,6.697634e-01,1.369813e-04,4.189657e-06,1.001773e-04,4.375586e-05,2.504479e-07,1.750476e-05,3.194295e-01,5.977766e-02,1.747377e-01,1.02e-07,1.578820e-04,0.2500,9.768706e-06,2048,2048,24,24,0.9129,0.9129,ok
rq,mlp,ntk,softplus,64,1,2,3,55050,321.527191,3.170145e-05,8.016582e-06,4.464702e-05,1.638644e+00,4.143761e-01,2.307798e+00,6.856480e-01,1.432616e+00,7.333630e-01,9.386949e-05,1.556408e-04,8.136343e-05,9.306e-06,1.555e-05,8.873e-06,3.377183e-01,5.150694e-02,5.487357e-01,4.623575e-05,5.595766e-06,6.087984e-05,1.662338e-06,2.941038e-08,4.203552e-08,3.595351e-02,5.255828e-03,6.904671e-04,2.50e-07,6.085558e-05,0.8750,8.016582e-06,2048,2048,24,24,0.914,0.9123,ok
rq,mlp,ntk,softplus,64,1,2,4,55050,321.544794,6.914688e-05,4.729475e-06,6.316568e-05,3.574584e+00,2.444927e-01,3.265383e+00,6.856480e-01,1.619625e+00,6.725572e-01,9.386949e-05,1.374083e-04,1.005952e-04,9.306e-06,1.446e-05,9.889e-06,7.366278e-01,3.441912e-02,6.279195e-01,1.008489e-04,2.920105e-06,9.391868e-05,4.294154e-07,4.602440e-08,2.492956e-06,4.258006e-03,1.576121e-02,2.654377e-02,6.33e-06,1.093933e-04,0.1250,4.729475e-06,2048,2048,24,24,0.914,0.9129,ok
rq,mlp,ntk,softplus,64,1,3,4,55050,321.907571,8.960376e-05,4.684182e-06,7.348303e-05,4.642572e+00,2.426980e-01,3.807320e+00,7.333630e-01,1.814475e+00,6.725572e-01,8.136343e-05,1.222953e-04,1.005952e-04,8.873e-06,1.704e-05,9.889e-06,1.101278e+00,3.830222e-02,7.304825e-01,1.221820e-04,2.581564e-06,1.092592e-04,3.079333e-05,7.253891e-07,2.326554e-05,2.520283e-01,2.809883e-01,2.129391e-01,0.00e+00,1.461711e-04,0.1250,4.684182e-06,2048,2048,24,24,0.9123,0.9129,ok
rq,mlp,sp,gelu,64,1,0,1,55050,27.924494,1.225500e-04,1.638361e-03,1.279260e-04,4.778085e-02,6.387784e-01,4.987691e-02,1.166579e-01,2.438489e+00,1.372067e-01,3.379728e-05,1.036124e-03,3.357666e-05,2.075e-06,3.142e-05,1.772e-06,3.626031e+00,1.581241e+00,3.809969e+00,1.050507e-03,6.718754e-04,9.323597e-04,1.940221e-04,1.090778e-05,1.166027e-06,1.846937e-01,1.623482e-02,1.250620e-03,3.33e-04,3.868895e-03,0.7500,1.225500e-04,2048,2048,24,24,0.9828,0.9799,ok
rq,mlp,sp,gelu,64,1,0,2,55050,28.163817,7.889041e-05,2.357133e-03,1.379561e-04,3.128796e-02,9.348398e-01,5.471341e-02,1.166579e-01,7.311309e+00,1.489335e-01,3.379728e-05,1.582668e-03,3.476050e-05,2.075e-06,4.578e-05,1.623e-06,2.334224e+00,1.489342e+00,3.968759e+00,6.762544e-04,3.223956e-04,9.262927e-04,1.544755e-06,1.171846e-05,1.067775e-05,2.284281e-03,3.634807e-02,1.152741e-02,6.52e-08,4.572939e-03,0.3750,7.889041e-05,2048,2048,24,24,0.9828,0.9813,ok
rq,mlp,sp,gelu,64,1,0,3,55050,28.03664,1.043682e-04,1.557075e-03,1.280986e-04,4.101949e-02,6.119720e-01,5.034617e-02,1.166579e-01,3.511283e+00,1.682364e-01,3.379728e-05,1.003312e-03,3.823706e-05,2.075e-06,4.592e-05,1.879e-06,3.088066e+00,1.551936e+00,3.350118e+00,8.946521e-04,4.434491e-04,7.614204e-04,1.881429e-07,4.975078e-06,3.901651e-05,2.102973e-04,1.121905e-02,5.124174e-02,4.41e-06,3.839522e-03,0.7500,1.043682e-04,2048,2048,24,24,0.9828,0.9821,ok
rq,mlp,sp,gelu,64,1,0,4,55050,27.569042,1.139825e-04,1.118863e-03,8.679726e-05,4.331633e-02,4.251972e-01,3.298522e-02,1.166579e-01,2.996987e+00,1.300547e-01,3.379728e-05,1.018644e-03,2.977017e-05,2.075e-06,3.523e-05,1.293e-06,3.372536e+00,1.098385e+00,2.915579e+00,9.770667e-04,3.733294e-04,6.673906e-04,1.449862e-05,5.189245e-06,9.789720e-05,1.483892e-02,1.389991e-02,1.466865e-01,4.28e-05,2.272518e-03,0.2500,8.679726e-05,2048,2048,24,24,0.9828,0.9827,ok
rq,mlp,sp,gelu,64,1,1,2,55050,27.813069,8.757816e-05,1.154822e-03,1.523674e-04,3.387378e-02,4.466662e-01,5.893317e-02,1.372067e-01,2.859529e+00,1.489335e-01,3.357666e-05,6.869622e-04,3.476050e-05,1.772e-06,2.037e-05,1.623e-06,2.608304e+00,1.681057e+00,4.383348e+00,6.382934e-04,4.038505e-04,1.023056e-03,7.273472e-07,4.267902e-06,2.437672e-06,1.139519e-03,1.056803e-02,2.382735e-03,1.67e-07,2.121368e-03,0.2500,8.757816e-05,2048,2048,24,24,0.9799,0.9813,ok
rq,mlp,sp,gelu,64,1,1,3,55050,28.009167,1.525927e-04,1.141192e-03,1.633056e-04,5.985551e-02,4.476402e-01,6.405772e-02,1.372067e-01,2.844563e+00,1.682364e-01,3.357666e-05,9.259222e-04,3.823706e-05,1.772e-06,2.562e-05,1.879e-06,4.544606e+00,1.232492e+00,4.270873e+00,1.112137e-03,4.011836e-04,9.706912e-04,1.242483e-04,2.891355e-06,8.944922e-05,1.117203e-01,7.207062e-03,9.215002e-02,4.19e-07,2.571528e-03,0.7500,1.525927e-04,2048,2048,24,24,0.9799,0.9821,ok
rq,mlp,sp,gelu,64,1,1,4,55050,27.816791,1.267300e-04,1.118443e-03,9.180616e-05,4.903017e-02,4.327109e-01,3.551861e-02,1.372067e-01,2.320742e+00,1.300547e-01,3.357666e-05,9.013699e-04,2.977017e-05,1.772e-06,3.384e-05,1.293e-06,3.774347e+00,1.240825e+00,3.083831e+00,9.236424e-04,4.819332e-04,7.059044e-04,9.842754e-05,1.740473e-06,7.340954e-05,1.065646e-01,3.611440e-03,1.039936e-01,9.18e-05,3.664691e-03,0.2500,9.180616e-05,2048,2048,24,24,0.9799,0.9827,ok
rq,mlp,sp,gelu,64,1,2,3,55050,27.955562,1.896861e-04,1.583591e-03,1.296849e-04,7.412112e-02,6.187988e-01,5.067523e-02,1.489335e-01,3.528009e+00,1.682364e-01,3.476050e-05,1.036261e-03,3.823706e-05,1.623e-06,3.211e-05,1.879e-06,5.456944e+00,1.528178e+00,3.391601e+00,1.273629e-03,4.488625e-04,7.708489e-04,1.017740e-05,1.684831e-06,5.534846e-09,7.990864e-03,3.753556e-03,7.180195e-06,2.03e-07,3.460494e-03,0.6250,1.296849e-04,2048,2048,24,24,0.9813,0.9821,ok
rq,mlp,sp,gelu,64,1,2,4,55050,27.946688,8.708069e-05,2.165787e-03,9.938093e-05,3.400577e-02,8.457588e-01,3.880912e-02,1.489335e-01,7.329914e+00,1.300547e-01,3.476050e-05,1.675884e-03,2.977017e-05,1.623e-06,5.520e-05,1.293e-06,2.505162e+00,1.292325e+00,3.338273e+00,5.846950e-04,2.954724e-04,7.641473e-04,6.426296e-07,4.812921e-06,3.549987e-07,1.099085e-03,1.628890e-02,4.645684e-04,0.00e+00,4.748292e-03,0.6250,8.708069e-05,2048,2048,24,24,0.9813,0.9827,ok
rq,mlp,sp,gelu,64,1,3,4,55050,27.77168,1.078667e-04,1.894395e-03,1.568743e-04,4.159695e-02,7.305414e-01,6.049594e-02,1.682364e-01,4.278455e+00,1.300547e-01,3.823706e-05,1.137247e-03,2.977017e-05,1.879e-06,4.915e-05,1.293e-06,2.820998e+00,1.665773e+00,5.269515e+00,6.411611e-04,4.427755e-04,1.206218e-03,5.449230e-06,4.427529e-05,1.659118e-04,8.499003e-03,9.999491e-02,1.375470e-01,1.11e-07,3.965360e-03,0.2500,1.078667e-04,2048,2048,24,24,0.9821,0.9827,ok
rq,mlp,sp,swish,64,1,0,1,55050,27.412527,2.042471e-04,1.090456e-03,1.043691e-04,7.674040e-02,4.097098e-01,3.921389e-02,1.776760e-01,2.991587e+00,9.628256e-02,5.223086e-05,9.250824e-04,2.750426e-05,1.867e-06,3.660e-05,1.388e-06,3.910468e+00,1.178766e+00,3.794651e+00,1.149548e-03,3.645075e-04,1.083987e-03,6.716208e-05,1.054315e-05,1.010019e-05,5.842476e-02,2.892437e-02,9.317632e-03,1.59e-07,3.385832e-03,0.7500,1.043691e-04,2048,2048,24,24,0.9805,0.9805,ok
rq,mlp,sp,swish,64,1,0,2,55050,27.083603,1.714469e-04,1.234409e-03,9.865305e-05,6.288000e-02,4.527327e-01,3.618207e-02,1.776760e-01,2.833041e+00,1.218454e-01,5.223086e-05,9.589350e-04,2.975959e-05,1.867e-06,3.365e-05,1.294e-06,3.282483e+00,1.287271e+00,3.315001e+00,9.649414e-04,4.357186e-04,8.096574e-04,2.734611e-05,6.203027e-08,4.575567e-09,2.833966e-02,1.423632e-04,5.651239e-06,9.25e-04,2.859004e-03,0.7500,9.865305e-05,2048,2048,24,24,0.9805,0.9793,ok
rq,mlp,sp,swish,64,1,0,3,55050,27.149066,1.174551e-04,1.176068e-03,1.118762e-04,4.328642e-02,4.334232e-01,4.123040e-02,1.776760e-01,3.799944e+00,1.108072e-01,5.223086e-05,1.089708e-03,3.409658e-05,1.867e-06,3.697e-05,1.441e-06,2.248768e+00,1.079250e+00,3.281157e+00,6.610634e-04,3.094961e-04,1.009648e-03,6.345794e-05,1.537845e-05,4.136742e-07,9.599372e-02,4.968869e-02,4.097213e-04,1.25e-07,2.490092e-03,0.2500,1.118762e-04,2048,2048,24,24,0.9805,0.9798,ok
rq,mlp,sp,swish,64,1,0,4,55050,27.34494,2.083641e-04,3.220976e-03,1.486232e-04,7.790167e-02,1.204236e+00,5.556619e-02,1.776760e-01,1.387587e+01,9.420426e-02,5.223086e-05,2.115576e-03,3.919308e-05,1.867e-06,1.242e-04,1.727e-06,3.989290e+00,1.522506e+00,3.792079e+00,1.172719e-03,2.321278e-04,1.577670e-03,1.094648e-05,3.942285e-07,1.437736e-05,9.334270e-03,1.698325e-03,9.113035e-03,1.37e-07,7.380459e-03,0.3750,1.486232e-04,2048,2048,24,24,0.9805,0.9793,ok
rq,mlp,sp,swish,64,1,1,2,55050,27.592968,7.114780e-05,2.127301e-03,8.114857e-05,2.708497e-02,8.098336e-01,3.089212e-02,9.628256e-02,7.557093e+00,1.218454e-01,2.750426e-05,1.553428e-03,2.975959e-05,1.388e-06,5.684e-05,1.294e-06,2.586792e+00,1.369423e+00,2.726804e+00,7.389480e-04,2.814973e-04,6.659960e-04,3.232953e-05,5.575263e-06,1.082284e-04,4.375075e-02,1.980575e-02,1.625061e-01,1.26e-07,4.150385e-03,0.6250,7.114780e-05,2048,2048,24,24,0.9805,0.9793,ok
rq,mlp,sp,swish,64,1,1,3,55050,27.802889,8.288019e-05,1.468535e-03,1.122265e-04,3.203322e-02,5.675893e-01,4.337556e-02,9.628256e-02,2.989897e+00,1.108072e-01,2.750426e-05,1.102361e-03,3.409658e-05,1.388e-06,3.970e-05,1.441e-06,3.013359e+00,1.332173e+00,3.291429e+00,8.608017e-04,4.911658e-04,1.012808e-03,1.048920e-04,1.062239e-05,5.834367e-05,1.218538e-01,2.162690e-02,5.760583e-02,4.84e-05,3.161485e-03,0.7500,8.288019e-05,2048,2048,24,24,0.9805,0.9798,ok
rq,mlp,sp,swish,64,1,1,4,55050,27.655292,1.293928e-04,1.342304e-03,1.140301e-04,4.948078e-02,5.133074e-01,4.360599e-02,9.628256e-02,2.361552e+00,9.420426e-02,2.750426e-05,1.043648e-03,3.919308e-05,1.388e-06,3.228e-05,1.727e-06,4.704464e+00,1.286166e+00,2.909446e+00,1.343886e-03,5.683994e-04,1.210456e-03,2.902758e-07,1.066084e-05,3.722534e-06,2.159973e-04,1.875589e-02,3.075315e-03,1.97e-04,3.184475e-03,0.7500,1.140301e-04,2048,2048,24,24,0.9805,0.9793,ok
rq,mlp,sp,swish,64,1,2,3,55050,27.450159,1.082631e-04,2.166066e-03,1.164401e-04,4.078875e-02,8.160776e-01,4.386945e-02,1.218454e-01,6.262131e+00,1.108072e-01,2.975959e-05,1.444101e-03,3.409658e-05,1.294e-06,4.835e-05,1.441e-06,3.637925e+00,1.499941e+00,3.415008e+00,8.885286e-04,3.458992e-04,1.050835e-03,1.090535e-04,2.661220e-05,3.542875e-05,1.227350e-01,7.693626e-02,3.371486e-02,7.61e-08,4.947428e-03,0.7500,1.082631e-04,2048,2048,24,24,0.9793,0.9798,ok
rq,mlp,sp,swish,64,1,2,4,55050,27.534966,1.041588e-04,1.887381e-03,1.095492e-04,3.948528e-02,7.154819e-01,4.152871e-02,1.218454e-01,7.050017e+00,9.420426e-02,2.975959e-05,1.347613e-03,3.919308e-05,1.294e-06,4.269e-05,1.727e-06,3.500010e+00,1.400536e+00,2.795117e+00,8.548441e-04,2.677129e-04,1.162890e-03,1.625301e-05,2.119626e-08,1.159949e-04,1.901284e-02,7.917534e-05,9.974709e-02,6.76e-08,4.795357e-03,0.7500,1.041588e-04,2048,2048,24,24,0.9793,0.9793,ok
rq,mlp,sp,swish,64,1,3,4,55050,27.372736,1.305996e-04,1.249682e-03,1.079632e-04,4.892695e-02,4.681725e-01,4.044662e-02,1.108072e-01,2.727968e+00,9.420426e-02,3.409658e-05,1.108673e-03,3.919308e-05,1.441e-06,3.387e-05,1.727e-06,3.830284e+00,1.127187e+00,2.754651e+00,1.178620e-03,4.581000e-04,1.146055e-03,5.948676e-06,1.017782e-05,7.526145e-06,5.047154e-03,2.221747e-02,6.567004e-03,7.60e-06,3.056689e-03,0.2500,1.079632e-04,2048,2048,24,24,0.9798,0.9793,ok
rq,mlp,mup,relu,64,0,0,1,55050,27.852681,1.979917e-04,1.938983e-03,1.754865e-04,7.679821e-02,7.521043e-01,6.806875e-02,1.382405e-01,6.543293e+00,1.307609e-01,4.418956e-05,1.566606e-03,3.648665e-05,1.678e-06,9.502e-05,1.452e-06,4.480510e+00,1.237697e+00,4.809609e+00,1.432226e-03,2.963314e-04,1.342041e-03,2.467978e-04,9.396334e-06,3.127252e-06,1.723176e-01,3.170887e-02,2.330221e-03,7.29e-08,4.243190e-03,0.7500,1.754865e-04,2048,2048,24,24,0.9805,0.9813,ok:nonsmooth
rq,mlp,mup,relu,64,0,0,2,55050,27.874307,1.298083e-04,1.300859e-03,1.606250e-04,5.042903e-02,5.053688e-01,6.240096e-02,1.382405e-01,3.329419e+00,1.801076e-01,4.418956e-05,1.232568e-03,4.957954e-05,1.678e-06,2.883e-05,2.260e-06,2.937534e+00,1.055406e+00,3.239744e+00,9.390033e-04,3.907166e-04,8.918279e-04,8.224673e-05,1.361036e-06,2.909262e-06,8.758940e-02,3.483435e-03,3.262134e-03,5.96e-04,2.938975e-03,0.7500,1.298083e-04,2048,2048,24,24,0.9805,0.9798,ok:nonsmooth
rq,mlp,mup,relu,64,0,0,3,55050,27.889636,1.965110e-04,1.234004e-03,1.073937e-04,7.642625e-02,4.799236e-01,4.176711e-02,1.382405e-01,3.134850e+00,1.178634e-01,4.418956e-05,1.044202e-03,4.187211e-05,1.678e-06,3.764e-05,1.753e-06,4.447001e+00,1.181768e+00,2.564802e+00,1.421515e-03,3.936403e-04,9.111708e-04,2.700811e-04,2.020894e-05,3.882399e-06,1.899952e-01,5.133859e-02,4.260891e-03,0.00e+00,3.260165e-03,0.2500,1.073937e-04,2048,2048,24,24,0.9805,0.9797,ok:nonsmooth
rq,mlp,mup,relu,64,0,0,4,55050,27.974713,1.542991e-04,1.628035e-03,1.770902e-04,6.037604e-02,6.370376e-01,6.929402e-02,1.382405e-01,3.320702e+00,2.198024e-01,4.418956e-05,1.016703e-03,4.748900e-05,1.678e-06,3.011e-05,2.448e-06,3.491754e+00,1.601288e+00,3.729077e+00,1.116164e-03,4.902684e-04,8.056791e-04,1.421473e-06,5.769117e-06,3.543126e-06,1.273534e-03,1.176726e-02,4.397689e-03,2.47e-04,2.546981e-03,0.2500,1.542991e-04,2048,2048,24,24,0.9805,0.9817,ok:nonsmooth
rq,mlp,mup,relu,64,0,1,2,55050,28.184392,1.131163e-04,1.514752e-03,1.893515e-04,4.492752e-02,6.016293e-01,7.520662e-02,1.307609e-01,3.649210e+00,1.801076e-01,3.648665e-05,1.122098e-03,4.957954e-05,1.452e-06,3.771e-05,2.260e-06,3.100211e+00,1.349929e+00,3.819146e+00,8.650620e-04,4.150905e-04,1.051324e-03,1.951353e-05,2.323323e-05,3.090486e-05,2.255738e-02,5.597148e-02,2.939613e-02,1.49e-04,2.840018e-03,0.7500,1.131163e-04,2048,2048,24,24,0.9813,0.9798,ok:nonsmooth
rq,mlp,mup,relu,64,0,1,3,55050,28.129708,1.070929e-04,2.017405e-03,1.347645e-04,4.237027e-02,7.981665e-01,5.331825e-02,1.307609e-01,3.975026e+00,1.178634e-01,3.648665e-05,1.117213e-03,4.187211e-05,1.452e-06,3.395e-05,1.753e-06,2.935127e+00,1.805749e+00,3.218479e+00,8.189981e-04,5.075200e-04,1.143396e-03,3.582109e-05,1.177940e-05,2.932892e-05,4.373769e-02,2.320973e-02,2.565072e-02,1.20e-07,3.586638e-03,0.2500,1.070929e-04,2048,2048,24,24,0.9813,0.9797,ok:nonsmooth
rq,mlp,mup,relu,64,0,1,4,55050,28.630293,1.793275e-04,2.082722e-03,1.334733e-04,7.349679e-02,8.535970e-01,5.470362e-02,1.307609e-01,3.780128e+00,2.198024e-01,3.648665e-05,1.278687e-03,4.748900e-05,1.452e-06,3.537e-05,2.448e-06,4.914879e+00,1.628797e+00,2.810615e+00,1.371415e-03,5.509659e-04,6.072424e-04,4.810695e-08,6.072860e-08,1.281765e-06,3.507833e-05,1.102221e-04,2.110796e-03,2.02e-03,3.040124e-03,0.2500,1.334733e-04,2048,2048,24,24,0.9813,0.9817,ok:nonsmooth
rq,mlp,mup,relu,64,0,2,3,55050,28.016604,1.386986e-04,1.358694e-03,1.206242e-04,5.443437e-02,5.332400e-01,4.734077e-02,1.801076e-01,2.495374e+00,1.178634e-01,4.957954e-05,9.525535e-04,4.187211e-05,2.260e-06,2.928e-05,1.753e-06,2.797498e+00,1.426370e+00,2.880776e+00,7.700876e-04,5.444852e-04,1.023423e-03,3.093653e-06,3.169137e-06,1.970556e-05,4.017274e-03,5.820429e-03,1.925455e-02,9.08e-06,2.954930e-03,0.2500,1.206242e-04,2048,2048,24,24,0.9798,0.9797,ok:nonsmooth
rq,mlp,mup,relu,64,0,2,4,55050,28.173262,1.281530e-04,1.234854e-03,1.642270e-04,5.085961e-02,4.900719e-01,6.517616e-02,1.801076e-01,2.305684e+00,2.198024e-01,4.957954e-05,8.918888e-04,4.748900e-05,2.260e-06,2.967e-05,2.448e-06,2.584796e+00,1.384538e+00,3.458211e+00,7.115357e-04,5.355693e-04,7.471574e-04,5.857697e-05,5.983561e-06,1.520030e-04,8.232470e-02,1.117234e-02,2.034417e-01,1.14e-06,3.489226e-03,0.2500,1.281530e-04,2048,2048,24,24,0.9798,0.9817,ok:nonsmooth
rq,mlp,mup,relu,64,0,3,4,55050,28.321722,1.327629e-04,1.275467e-03,1.889485e-04,5.324587e-02,5.115386e-01,7.577967e-02,1.178634e-01,2.870027e+00,2.198024e-01,4.187211e-05,8.663958e-04,4.748900e-05,1.753e-06,2.944e-05,2.448e-06,3.170676e+00,1.472152e+00,3.978784e+00,1.126413e-03,4.444094e-04,8.596289e-04,5.977915e-05,1.491749e-06,1.567960e-05,5.307036e-02,3.356700e-03,1.823996e-02,2.49e-07,2.871112e-03,0.1250,1.327629e-04,2048,2048,24,24,0.9797,0.9817,ok:nonsmooth
rq,mlp,mup,tanh,64,1,0,1,55050,29.169456,3.613144e-04,3.139373e-03,3.312679e-04,1.537135e-01,1.335579e+00,1.409308e-01,2.462775e-01,2.410646e+00,1.753846e-01,1.356131e-04,1.259875e-03,1.151422e-04,4.106e-06,3.355e-05,2.275e-06,2.664304e+00,2.491812e+00,2.877032e+00,1.467103e-03,1.302295e-03,1.888809e-03,6.956287e-06,2.464279e-08,1.416465e-05,4.741512e-03,1.892258e-05,7.499252e-03,2.15e-04,4.926670e-03,0.3750,3.312679e-04,2048,2048,24,24,0.9716,0.9754,ok
rq,mlp,mup,tanh,64,1,0,2,55050,29.744903,4.701960e-04,5.251098e-03,4.261901e-04,2.080051e-01,2.322979e+00,1.885378e-01,2.462775e-01,3.679851e+00,2.816123e-01,1.356131e-04,1.895774e-03,1.300000e-04,4.106e-06,3.945e-05,3.291e-06,3.467188e+00,2.769896e+00,3.278384e+00,1.909212e-03,1.426987e-03,1.513393e-03,8.266782e-05,1.575883e-07,3.627824e-06,4.329944e-02,1.104343e-04,2.397147e-03,8.62e-06,7.145758e-03,0.1250,4.261901e-04,2048,2048,24,24,0.9716,0.9745,ok
rq,mlp,mup,tanh,64,1,0,3,55050,29.17756,3.564174e-04,7.839411e-03,4.732874e-04,1.517144e-01,3.336963e+00,2.014619e-01,2.462775e-01,1.602373e+01,2.127996e-01,1.356131e-04,2.613436e-03,1.481247e-04,4.106e-06,7.146e-05,3.419e-06,2.628193e+00,2.999657e+00,3.195195e+00,1.447219e-03,4.892377e-04,2.224099e-03,5.260112e-06,4.022051e-05,2.610900e-06,3.634635e-03,8.221057e-02,1.173914e-03,0.00e+00,1.455064e-02,0.7500,3.564174e-04,2048,2048,24,24,0.9716,0.9757,ok
rq,mlp,mup,tanh,64,1,0,4,55050,29.526397,6.616937e-04,6.900932e-03,4.307016e-04,2.884350e-01,3.008144e+00,1.877446e-01,2.462775e-01,7.325477e+00,2.170190e-01,1.356131e-04,2.561239e-03,1.311894e-04,4.106e-06,6.805e-05,3.778e-06,4.879276e+00,2.694373e+00,3.283051e+00,2.686781e-03,9.420455e-04,1.984626e-03,2.073734e-05,9.859880e-06,8.679149e-05,7.718286e-03,1.046646e-02,4.373190e-02,3.52e-06,1.071706e-02,0.2500,4.307016e-04,2048,2048,24,24,0.9716,0.9752,ok
rq,mlp,mup,tanh,64,1,1,2,55050,29.790899,4.392252e-04,7.050128e-03,4.460974e-04,1.949057e-01,3.128486e+00,1.979552e-01,1.753846e-01,4.428200e+00,2.816123e-01,1.151422e-04,2.177611e-03,1.300000e-04,2.275e-06,6.616e-05,3.291e-06,3.814631e+00,3.237551e+00,3.431517e+00,2.504355e-03,1.592098e-03,1.584083e-03,6.565702e-07,7.980572e-08,1.270417e-05,2.621714e-04,5.012614e-05,8.019891e-03,1.18e-06,8.238052e-03,0.6250,4.392252e-04,2048,2048,24,24,0.9754,0.9745,ok
rq,mlp,mup,tanh,64,1,1,3,55050,29.68929,3.950737e-04,8.102834e-03,4.965131e-04,1.741197e-01,3.571137e+00,2.188267e-01,1.753846e-01,9.916854e+00,2.127996e-01,1.151422e-04,2.367735e-03,1.481247e-04,2.275e-06,6.688e-05,3.419e-06,3.431180e+00,3.422188e+00,3.351994e+00,2.252614e-03,8.170770e-04,2.333243e-03,3.311232e-05,6.953476e-05,2.342893e-05,1.469951e-02,8.510184e-02,1.004136e-02,2.89e-07,1.194612e-02,0.7500,3.950737e-04,2048,2048,24,24,0.9754,0.9757,ok
rq,mlp,mup,tanh,64,1,1,4,55050,29.516502,4.558598e-04,5.981730e-03,4.688341e-04,1.985780e-01,2.605713e+00,2.042297e-01,1.753846e-01,3.206843e+00,2.170190e-01,1.151422e-04,1.864575e-03,1.311894e-04,2.275e-06,5.948e-05,3.778e-06,3.959101e+00,3.208093e+00,3.573718e+00,2.599201e-03,1.865302e-03,2.160337e-03,3.909333e-04,6.729248e-06,2.799790e-07,1.504052e-01,3.607592e-03,1.295997e-04,8.90e-05,7.715073e-03,0.7500,4.558598e-04,2048,2048,24,24,0.9754,0.9752,ok
