mode,regime,act,width,smooth,seedA,seedB,t,rq_t,flen_t,dnorm,status
mlp,mup,tanh,2048,1,1,2,1.000000,5.283502e-07,5.900403e-03,149.449648,ok
mlp,mup,tanh,2048,1,1,3,0.000000,5.412528e-07,6.072403e-03,149.794266,ok
mlp,mup,tanh,2048,1,1,3,0.125000,3.621327e-06,4.062825e-02,149.794266,ok
mlp,mup,tanh,2048,1,1,3,0.250000,2.331073e-05,2.615269e-01,149.794266,ok
mlp,mup,tanh,2048,1,1,3,0.375000,1.644304e-05,1.844771e-01,149.794266,ok
mlp,mup,tanh,2048,1,1,3,0.500000,8.119311e-06,9.109186e-02,149.794266,ok
mlp,mup,tanh,2048,1,1,3,0.625000,1.709280e-05,1.917669e-01,149.794266,ok
mlp,mup,tanh,2048,1,1,3,0.750000,1.812746e-05,2.033748e-01,149.794266,ok
mlp,mup,tanh,2048,1,1,3,0.875000,5.610898e-06,6.294957e-02,149.794266,ok
mlp,mup,tanh,2048,1,1,3,1.000000,4.674970e-07,5.244925e-03,149.794266,ok
mlp,mup,tanh,2048,1,1,4,0.000000,5.155587e-07,5.834181e-03,150.440889,ok
mlp,mup,tanh,2048,1,1,4,0.125000,5.833699e-06,6.601548e-02,150.440889,ok
mlp,mup,tanh,2048,1,1,4,0.250000,1.768946e-05,2.001781e-01,150.440889,ok
mlp,mup,tanh,2048,1,1,4,0.375000,1.226459e-05,1.387889e-01,150.440889,ok
mlp,mup,tanh,2048,1,1,4,0.500000,7.417161e-06,8.393431e-02,150.440889,ok
mlp,mup,tanh,2048,1,1,4,0.625000,1.317870e-05,1.491332e-01,150.440889,ok
mlp,mup,tanh,2048,1,1,4,0.750000,1.723015e-05,1.949804e-01,150.440889,ok
mlp,mup,tanh,2048,1,1,4,0.875000,3.915765e-06,4.431170e-02,150.440889,ok
mlp,mup,tanh,2048,1,1,4,1.000000,4.355045e-07,4.928269e-03,150.440889,ok
mlp,mup,tanh,2048,1,2,3,0.000000,4.957566e-07,5.499609e-03,148.952108,ok
mlp,mup,tanh,2048,1,2,3,0.125000,4.095737e-06,4.543551e-02,148.952108,ok
mlp,mup,tanh,2048,1,2,3,0.250000,1.539084e-05,1.707362e-01,148.952108,ok
mlp,mup,tanh,2048,1,2,3,0.375000,1.641073e-05,1.820502e-01,148.952108,ok
mlp,mup,tanh,2048,1,2,3,0.500000,7.424261e-06,8.236004e-02,148.952108,ok
mlp,mup,tanh,2048,1,2,3,0.625000,1.589427e-05,1.763210e-01,148.952108,ok
mlp,mup,tanh,2048,1,2,3,0.750000,1.446999e-05,1.605208e-01,148.952108,ok
mlp,mup,tanh,2048,1,2,3,0.875000,3.578224e-06,3.969454e-02,148.952108,ok
mlp,mup,tanh,2048,1,2,3,1.000000,3.918039e-07,4.346424e-03,148.952108,ok
mlp,mup,tanh,2048,1,2,4,0.000000,5.472421e-07,6.161263e-03,150.058329,ok
mlp,mup,tanh,2048,1,2,4,0.125000,4.398721e-06,4.952411e-02,150.058329,ok
mlp,mup,tanh,2048,1,2,4,0.250000,1.652343e-05,1.860332e-01,150.058329,ok
mlp,mup,tanh,2048,1,2,4,0.375000,1.223060e-05,1.377013e-01,150.058329,ok
mlp,mup,tanh,2048,1,2,4,0.500000,1.173633e-05,1.321364e-01,150.058329,ok
mlp,mup,tanh,2048,1,2,4,0.625000,1.794702e-05,2.020611e-01,150.058329,ok
mlp,mup,tanh,2048,1,2,4,0.750000,1.578131e-05,1.776778e-01,150.058329,ok
mlp,mup,tanh,2048,1,2,4,0.875000,4.718638e-06,5.312597e-02,150.058329,ok
mlp,mup,tanh,2048,1,2,4,1.000000,4.824225e-07,5.431475e-03,150.058329,ok
mlp,mup,tanh,2048,1,3,4,0.000000,4.311041e-07,4.884020e-03,150.526394,ok
mlp,mup,tanh,2048,1,3,4,0.125000,5.533579e-06,6.269045e-02,150.526394,ok
mlp,mup,tanh,2048,1,3,4,0.250000,1.958917e-05,2.219276e-01,150.526394,ok
mlp,mup,tanh,2048,1,3,4,0.375000,8.855778e-06,1.003280e-01,150.526394,ok
mlp,mup,tanh,2048,1,3,4,0.500000,4.355628e-06,4.934533e-02,150.526394,ok
mlp,mup,tanh,2048,1,3,4,0.625000,9.165324e-06,1.038348e-01,150.526394,ok
mlp,mup,tanh,2048,1,3,4,0.750000,1.796473e-05,2.035242e-01,150.526394,ok
mlp,mup,tanh,2048,1,3,4,0.875000,2.637809e-06,2.988400e-02,150.526394,ok
mlp,mup,tanh,2048,1,3,4,1.000000,4.246095e-07,4.810442e-03,150.526394,ok
mlp,mup,softplus,2048,1,0,1,0.000000,2.760779e-07,2.124204e-03,124.050133,ok
mlp,mup,softplus,2048,1,0,1,0.125000,8.463602e-07,6.512079e-03,124.050133,ok
mlp,mup,softplus,2048,1,0,1,0.250000,1.265178e-06,9.734559e-03,124.050133,ok
mlp,mup,softplus,2048,1,0,1,0.375000,5.590871e-07,4.301738e-03,124.050133,ok
mlp,mup,softplus,2048,1,0,1,0.500000,1.700525e-07,1.308421e-03,124.050133,ok
mlp,mup,softplus,2048,1,0,1,0.625000,7.029526e-07,5.408670e-03,124.050133,ok
mlp,mup,softplus,2048,1,0,1,0.750000,1.059811e-06,8.154420e-03,124.050133,ok
mlp,mup,softplus,2048,1,0,1,0.875000,6.435185e-07,4.951371e-03,124.050133,ok
mlp,mup,softplus,2048,1,0,1,1.000000,2.382745e-07,1.833336e-03,124.050133,ok
mlp,mup,softplus,2048,1,0,2,0.000000,2.896332e-07,2.246610e-03,124.553147,ok
mlp,mup,softplus,2048,1,0,2,0.125000,8.855136e-07,6.868702e-03,124.553147,ok
mlp,mup,softplus,2048,1,0,2,0.250000,1.922822e-06,1.491484e-02,124.553147,ok
mlp,mup,softplus,2048,1,0,2,0.375000,1.263270e-06,9.798859e-03,124.553147,ok
mlp,mup,softplus,2048,1,0,2,0.500000,1.513875e-07,1.174274e-03,124.553147,ok
mlp,mup,softplus,2048,1,0,2,0.625000,1.009276e-06,7.828696e-03,124.553147,ok
mlp,mup,softplus,2048,1,0,2,0.750000,1.870790e-06,1.451124e-02,124.553147,ok
mlp,mup,softplus,2048,1,0,2,0.875000,9.963350e-07,7.728315e-03,124.553147,ok
mlp,mup,softplus,2048,1,0,2,1.000000,3.355902e-07,2.603087e-03,124.553147,ok
mlp,mup,softplus,2048,1,0,3,0.000000,2.470942e-07,1.895445e-03,123.862327,ok
mlp,mup,softplus,2048,1,0,3,0.125000,6.373187e-07,4.888833e-03,123.862327,ok
mlp,mup,softplus,2048,1,0,3,0.250000,1.041132e-06,7.986456e-03,123.862327,ok
mlp,mup,softplus,2048,1,0,3,0.375000,5.908841e-07,4.532635e-03,123.862327,ok
mlp,mup,softplus,2048,1,0,3,0.500000,1.732910e-07,1.329305e-03,123.862327,ok
mlp,mup,softplus,2048,1,0,3,0.625000,8.022586e-07,6.154076e-03,123.862327,ok
mlp,mup,softplus,2048,1,0,3,0.750000,9.424442e-07,7.229431e-03,123.862327,ok
mlp,mup,softplus,2048,1,0,3,0.875000,5.060838e-07,3.882137e-03,123.862327,ok
mlp,mup,softplus,2048,1,0,3,1.000000,1.954955e-07,1.499634e-03,123.862327,ok
mlp,mup,softplus,2048,1,0,4,0.000000,2.417765e-07,1.850539e-03,123.724891,ok
mlp,mup,softplus,2048,1,0,4,0.125000,6.576733e-07,5.033782e-03,123.724891,ok
mlp,mup,softplus,2048,1,0,4,0.250000,1.198302e-06,9.171711e-03,123.724891,ok
mlp,mup,softplus,2048,1,0,4,0.375000,8.092538e-07,6.193968e-03,123.724891,ok
mlp,mup,softplus,2048,1,0,4,0.500000,1.455535e-07,1.114055e-03,123.724891,ok
mlp,mup,softplus,2048,1,0,4,0.625000,8.013858e-07,6.133746e-03,123.724891,ok
mlp,mup,softplus,2048,1,0,4,0.750000,1.160617e-06,8.883272e-03,123.724891,ok
mlp,mup,softplus,2048,1,0,4,0.875000,6.976815e-07,5.340001e-03,123.724891,ok
mlp,mup,softplus,2048,1,0,4,1.000000,2.621825e-07,2.006725e-03,123.724891,ok
mlp,mup,softplus,2048,1,1,2,0.000000,2.639163e-07,2.044210e-03,124.464274,ok
mlp,mup,softplus,2048,1,1,2,0.125000,8.468491e-07,6.559420e-03,124.464274,ok
mlp,mup,softplus,2048,1,1,2,0.250000,1.548979e-06,1.199789e-02,124.464274,ok
mlp,mup,softplus,2048,1,1,2,0.375000,9.219768e-07,7.141335e-03,124.464274,ok
mlp,mup,softplus,2048,1,1,2,0.500000,1.140214e-07,8.831731e-04,124.464274,ok
mlp,mup,softplus,2048,1,1,2,0.625000,9.392340e-07,7.275004e-03,124.464274,ok
mlp,mup,softplus,2048,1,1,2,0.750000,1.708529e-06,1.323371e-02,124.464274,ok
mlp,mup,softplus,2048,1,1,2,0.875000,8.279199e-07,6.412800e-03,124.464274,ok
mlp,mup,softplus,2048,1,1,2,1.000000,2.753971e-07,2.133137e-03,124.464274,ok
mlp,mup,softplus,2048,1,1,3,0.000000,2.636921e-07,2.028376e-03,124.033974,ok
mlp,mup,softplus,2048,1,1,3,0.125000,6.772733e-07,5.209731e-03,124.033974,ok
mlp,mup,softplus,2048,1,1,3,0.250000,8.658932e-07,6.660636e-03,124.033974,ok
mlp,mup,softplus,2048,1,1,3,0.375000,3.618727e-07,2.783602e-03,124.033974,ok
mlp,mup,softplus,2048,1,1,3,0.500000,2.495249e-07,1.919398e-03,124.033974,ok
mlp,mup,softplus,2048,1,1,3,0.625000,6.724952e-07,5.172977e-03,124.033974,ok
mlp,mup,softplus,2048,1,1,3,0.750000,6.951890e-07,5.347542e-03,124.033974,ok
mlp,mup,softplus,2048,1,1,3,0.875000,4.350358e-07,3.346388e-03,124.033974,ok
mlp,mup,softplus,2048,1,1,3,1.000000,1.805331e-07,1.388699e-03,124.033974,ok
mlp,mup,softplus,2048,1,1,4,0.000000,2.836186e-07,2.174930e-03,123.842682,ok
mlp,mup,softplus,2048,1,1,4,0.125000,8.668317e-07,6.647303e-03,123.842682,ok
mlp,mup,softplus,2048,1,1,4,0.250000,1.599724e-06,1.226749e-02,123.842682,ok
mlp,mup,softplus,2048,1,1,4,0.375000,8.860925e-07,6.795005e-03,123.842682,ok
mlp,mup,softplus,2048,1,1,4,0.500000,2.316165e-07,1.776153e-03,123.842682,ok
mlp,mup,softplus,2048,1,1,4,0.625000,1.177712e-06,9.031293e-03,123.842682,ok
mlp,mup,softplus,2048,1,1,4,0.750000,1.360424e-06,1.043242e-02,123.842682,ok
mlp,mup,softplus,2048,1,1,4,0.875000,6.578724e-07,5.044898e-03,123.842682,ok
mlp,mup,softplus,2048,1,1,4,1.000000,2.499549e-07,1.916780e-03,123.842682,ok
mlp,mup,softplus,2048,1,2,3,0.000000,2.838566e-07,2.186530e-03,124.120413,ok
mlp,mup,softplus,2048,1,2,3,0.125000,9.005949e-07,6.937227e-03,124.120413,ok
mlp,mup,softplus,2048,1,2,3,0.250000,1.485453e-06,1.144235e-02,124.120413,ok
mlp,mup,softplus,2048,1,2,3,0.375000,6.348057e-07,4.889870e-03,124.120413,ok
mlp,mup,softplus,2048,1,2,3,0.500000,1.874225e-07,1.443704e-03,124.120413,ok
mlp,mup,softplus,2048,1,2,3,0.625000,1.347689e-06,1.038117e-02,124.120413,ok
mlp,mup,softplus,2048,1,2,3,0.750000,1.238945e-06,9.543520e-03,124.120413,ok
mlp,mup,softplus,2048,1,2,3,0.875000,4.727609e-07,3.641648e-03,124.120413,ok
mlp,mup,softplus,2048,1,2,3,1.000000,1.644817e-07,1.266993e-03,124.120413,ok
mlp,mup,softplus,2048,1,2,4,0.000000,2.830476e-07,2.179784e-03,124.105774,ok
mlp,mup,softplus,2048,1,2,4,0.125000,8.409497e-07,6.476256e-03,124.105774,ok
mlp,mup,softplus,2048,1,2,4,0.250000,1.507161e-06,1.160683e-02,124.105774,ok
mlp,mup,softplus,2048,1,2,4,0.375000,8.578430e-07,6.606353e-03,124.105774,ok
mlp,mup,softplus,2048,1,2,4,0.500000,2.722770e-07,2.096838e-03,124.105774,ok
mlp,mup,softplus,2048,1,2,4,0.625000,1.205400e-06,9.282934e-03,124.105774,ok
mlp,mup,softplus,2048,1,2,4,0.750000,1.379070e-06,1.062039e-02,124.105774,ok
mlp,mup,softplus,2048,1,2,4,0.875000,7.072762e-07,5.446820e-03,124.105774,ok
mlp,mup,softplus,2048,1,2,4,1.000000,2.517487e-07,1.938747e-03,124.105774,ok
mlp,mup,softplus,2048,1,3,4,0.000000,1.892980e-07,1.452740e-03,123.889926,ok
mlp,mup,softplus,2048,1,3,4,0.125000,5.225522e-07,4.010252e-03,123.889926,ok
mlp,mup,softplus,2048,1,3,4,0.250000,1.062302e-06,8.152485e-03,123.889926,ok
mlp,mup,softplus,2048,1,3,4,0.375000,9.439011e-07,7.243834e-03,123.889926,ok
mlp,mup,softplus,2048,1,3,4,0.500000,1.412904e-07,1.084313e-03,123.889926,ok
mlp,mup,softplus,2048,1,3,4,0.625000,7.034976e-07,5.398891e-03,123.889926,ok
mlp,mup,softplus,2048,1,3,4,0.750000,1.161068e-06,8.910451e-03,123.889926,ok
mlp,mup,softplus,2048,1,3,4,0.875000,6.359686e-07,4.880650e-03,123.889926,ok
mlp,mup,softplus,2048,1,3,4,1.000000,2.299854e-07,1.764990e-03,123.889926,ok
mlp,ntk,softplus,1024,1,0,1,0.000000,2.342256e-06,3.954185e+00,1837.495442,ok
mlp,ntk,softplus,1024,1,0,1,0.125000,3.956250e-06,6.678920e+00,1837.495442,ok
mlp,ntk,softplus,1024,1,0,1,0.250000,3.846437e-06,6.493535e+00,1837.495442,ok
mlp,ntk,softplus,1024,1,0,1,0.375000,1.396614e-06,2.357757e+00,1837.495442,ok
mlp,ntk,softplus,1024,1,0,1,0.500000,7.479594e-08,1.262701e-01,1837.495442,ok
mlp,ntk,softplus,1024,1,0,1,0.625000,1.477208e-06,2.493815e+00,1837.495442,ok
mlp,ntk,softplus,1024,1,0,1,0.750000,3.850821e-06,6.500937e+00,1837.495442,ok
mlp,ntk,softplus,1024,1,0,1,0.875000,3.721218e-06,6.282141e+00,1837.495442,ok
mlp,ntk,softplus,1024,1,0,1,1.000000,2.081972e-06,3.514774e+00,1837.495442,ok
mlp,ntk,softplus,1024,1,0,2,0.000000,2.069741e-06,3.500154e+00,1839.079593,ok
mlp,ntk,softplus,1024,1,0,2,0.125000,3.622542e-06,6.126105e+00,1839.079593,ok
mlp,ntk,softplus,1024,1,0,2,0.250000,3.634448e-06,6.146239e+00,1839.079593,ok
mlp,ntk,softplus,1024,1,0,2,0.375000,1.377733e-06,2.329893e+00,1839.079593,ok
mlp,ntk,softplus,1024,1,0,2,0.500000,7.143814e-08,1.208095e-01,1839.079593,ok
mlp,ntk,softplus,1024,1,0,2,0.625000,1.365099e-06,2.308528e+00,1839.079593,ok
mlp,ntk,softplus,1024,1,0,2,0.750000,3.609995e-06,6.104887e+00,1839.079593,ok
mlp,ntk,softplus,1024,1,0,2,0.875000,3.603429e-06,6.093784e+00,1839.079593,ok
mlp,ntk,softplus,1024,1,0,2,1.000000,2.082941e-06,3.522476e+00,1839.079593,ok
mlp,ntk,softplus,1024,1,0,3,0.000000,2.136855e-06,3.610300e+00,1838.226863,ok
mlp,ntk,softplus,1024,1,0,3,0.125000,3.719461e-06,6.284174e+00,1838.226863,ok
mlp,ntk,softplus,1024,1,0,3,0.250000,3.588007e-06,6.062078e+00,1838.226863,ok
mlp,ntk,softplus,1024,1,0,3,0.375000,1.329419e-06,2.246106e+00,1838.226863,ok
mlp,ntk,softplus,1024,1,0,3,0.500000,5.823578e-08,9.839162e-02,1838.226863,ok
mlp,ntk,softplus,1024,1,0,3,0.625000,1.299060e-06,2.194813e+00,1838.226863,ok
mlp,ntk,softplus,1024,1,0,3,0.750000,3.585245e-06,6.057412e+00,1838.226863,ok
mlp,ntk,softplus,1024,1,0,3,0.875000,3.738349e-06,6.316086e+00,1838.226863,ok
mlp,ntk,softplus,1024,1,0,3,1.000000,2.162972e-06,3.654426e+00,1838.226863,ok
mlp,ntk,softplus,1024,1,0,4,0.000000,2.498835e-06,4.226438e+00,1839.219196,ok
mlp,ntk,softplus,1024,1,0,4,0.125000,4.331460e-06,7.326073e+00,1839.219196,ok
mlp,ntk,softplus,1024,1,0,4,0.250000,4.337293e-06,7.335940e+00,1839.219196,ok
mlp,ntk,softplus,1024,1,0,4,0.375000,1.550086e-06,2.621760e+00,1839.219196,ok
mlp,ntk,softplus,1024,1,0,4,0.500000,7.668189e-08,1.296970e-01,1839.219196,ok
mlp,ntk,softplus,1024,1,0,4,0.625000,1.568714e-06,2.653266e+00,1839.219196,ok
mlp,ntk,softplus,1024,1,0,4,0.750000,4.230815e-06,7.155846e+00,1839.219196,ok
mlp,ntk,softplus,1024,1,0,4,0.875000,4.390851e-06,7.426526e+00,1839.219196,ok
mlp,ntk,softplus,1024,1,0,4,1.000000,2.699936e-06,4.566574e+00,1839.219196,ok
mlp,ntk,softplus,1024,1,1,2,0.000000,2.517606e-06,4.259382e+00,1839.477303,ok
mlp,ntk,softplus,1024,1,1,2,0.125000,4.446818e-06,7.523298e+00,1839.477303,ok
mlp,ntk,softplus,1024,1,1,2,0.250000,4.208916e-06,7.120805e+00,1839.477303,ok
mlp,ntk,softplus,1024,1,1,2,0.375000,1.441251e-06,2.438363e+00,1839.477303,ok
mlp,ntk,softplus,1024,1,1,2,0.500000,7.413774e-08,1.254291e-01,1839.477303,ok
mlp,ntk,softplus,1024,1,1,2,0.625000,1.401522e-06,2.371150e+00,1839.477303,ok
mlp,ntk,softplus,1024,1,1,2,0.750000,4.123725e-06,6.976676e+00,1839.477303,ok
mlp,ntk,softplus,1024,1,1,2,0.875000,4.559506e-06,7.713948e+00,1839.477303,ok
mlp,ntk,softplus,1024,1,1,2,1.000000,2.616098e-06,4.426015e+00,1839.477303,ok
mlp,ntk,softplus,1024,1,1,3,0.000000,2.195711e-06,3.709326e+00,1838.124452,ok
mlp,ntk,softplus,1024,1,1,3,0.125000,3.875014e-06,6.546257e+00,1838.124452,ok
mlp,ntk,softplus,1024,1,1,3,0.250000,4.096837e-06,6.920994e+00,1838.124452,ok
mlp,ntk,softplus,1024,1,1,3,0.375000,1.628692e-06,2.751431e+00,1838.124452,ok
mlp,ntk,softplus,1024,1,1,3,0.500000,7.453700e-08,1.259191e-01,1838.124452,ok
mlp,ntk,softplus,1024,1,1,3,0.625000,1.420909e-06,2.400414e+00,1838.124452,ok
mlp,ntk,softplus,1024,1,1,3,0.750000,4.137598e-06,6.989855e+00,1838.124452,ok
mlp,ntk,softplus,1024,1,1,3,0.875000,4.299428e-06,7.263242e+00,1838.124452,ok
mlp,ntk,softplus,1024,1,1,3,1.000000,2.533605e-06,4.280147e+00,1838.124452,ok
mlp,ntk,softplus,1024,1,1,4,0.000000,2.123170e-06,3.590245e+00,1839.012507,ok
mlp,ntk,softplus,1024,1,1,4,0.125000,3.480577e-06,5.885598e+00,1839.012507,ok
mlp,ntk,softplus,1024,1,1,4,0.250000,3.533840e-06,5.975665e+00,1839.012507,ok
mlp,ntk,softplus,1024,1,1,4,0.375000,1.395715e-06,2.360132e+00,1839.012507,ok
mlp,ntk,softplus,1024,1,1,4,0.500000,6.179529e-08,1.044948e-01,1839.012507,ok
mlp,ntk,softplus,1024,1,1,4,0.625000,1.277748e-06,2.160651e+00,1839.012507,ok
mlp,ntk,softplus,1024,1,1,4,0.750000,3.501070e-06,5.920252e+00,1839.012507,ok
mlp,ntk,softplus,1024,1,1,4,0.875000,3.734503e-06,6.314983e+00,1839.012507,ok
mlp,ntk,softplus,1024,1,1,4,1.000000,2.363073e-06,3.995917e+00,1839.012507,ok
mlp,ntk,softplus,1024,1,2,3,0.000000,2.329179e-06,3.937175e+00,1838.67901,ok
mlp,ntk,softplus,1024,1,2,3,0.125000,3.906311e-06,6.603111e+00,1838.67901,ok
mlp,ntk,softplus,1024,1,2,3,0.250000,3.768157e-06,6.369580e+00,1838.67901,ok
mlp,ntk,softplus,1024,1,2,3,0.375000,1.320221e-06,2.231662e+00,1838.67901,ok
mlp,ntk,softplus,1024,1,2,3,0.500000,6.504786e-08,1.099550e-01,1838.67901,ok
mlp,ntk,softplus,1024,1,2,3,0.625000,1.477627e-06,2.497737e+00,1838.67901,ok
mlp,ntk,softplus,1024,1,2,3,0.750000,3.801288e-06,6.425583e+00,1838.67901,ok
mlp,ntk,softplus,1024,1,2,3,0.875000,3.598130e-06,6.082172e+00,1838.67901,ok
mlp,ntk,softplus,1024,1,2,3,1.000000,2.018225e-06,3.411547e+00,1838.67901,ok
mlp,ntk,softplus,1024,1,2,4,0.000000,2.229417e-06,3.768900e+00,1838.766978,ok
mlp,ntk,softplus,1024,1,2,4,0.125000,3.524079e-06,5.957568e+00,1838.766978,ok
mlp,ntk,softplus,1024,1,2,4,0.250000,3.312182e-06,5.599350e+00,1838.766978,ok
mlp,ntk,softplus,1024,1,2,4,0.375000,1.276770e-06,2.158421e+00,1838.766978,ok
mlp,ntk,softplus,1024,1,2,4,0.500000,1.435900e-07,2.427436e-01,1838.766978,ok
mlp,ntk,softplus,1024,1,2,4,0.625000,1.379324e-06,2.331791e+00,1838.766978,ok
mlp,ntk,softplus,1024,1,2,4,0.750000,3.327803e-06,5.625757e+00,1838.766978,ok
mlp,ntk,softplus,1024,1,2,4,0.875000,3.244927e-06,5.485652e+00,1838.766978,ok
mlp,ntk,softplus,1024,1,2,4,1.000000,1.914219e-06,3.236049e+00,1838.766978,ok
mlp,ntk,softplus,1024,1,3,4,0.000000,2.373304e-06,4.015824e+00,1839.609401,ok
mlp,ntk,softplus,1024,1,3,4,0.125000,4.086606e-06,6.914870e+00,1839.609401,ok
mlp,ntk,softplus,1024,1,3,4,0.250000,3.954506e-06,6.691347e+00,1839.609401,ok
mlp,ntk,softplus,1024,1,3,4,0.375000,1.437463e-06,2.432304e+00,1839.609401,ok
mlp,ntk,softplus,1024,1,3,4,0.500000,6.348642e-08,1.074242e-01,1839.609401,ok
mlp,ntk,softplus,1024,1,3,4,0.625000,1.441304e-06,2.438803e+00,1839.609401,ok
mlp,ntk,softplus,1024,1,3,4,0.750000,3.950616e-06,6.684763e+00,1839.609401,ok
mlp,ntk,softplus,1024,1,3,4,0.875000,4.017344e-06,6.797673e+00,1839.609401,ok
mlp,ntk,softplus,1024,1,3,4,1.000000,2.348184e-06,3.973318e+00,1839.609401,ok
mlp,sp,gelu,1024,1,0,1,0.000000,4.507409e-06,9.419009e-03,64.647855,ok
mlp,sp,gelu,1024,1,0,1,0.125000,4.208522e-05,8.794432e-02,64.647855,ok
mlp,sp,gelu,1024,1,0,1,0.250000,1.436117e-04,3.001013e-01,64.647855,ok
mlp,sp,gelu,1024,1,0,1,0.375000,1.012409e-04,2.115604e-01,64.647855,ok
mlp,sp,gelu,1024,1,0,1,0.500000,1.149201e-05,2.401455e-02,64.647855,ok
mlp,sp,gelu,1024,1,0,1,0.625000,9.456533e-05,1.976106e-01,64.647855,ok
mlp,sp,gelu,1024,1,0,1,0.750000,1.560631e-04,3.261207e-01,64.647855,ok
mlp,sp,gelu,1024,1,0,1,0.875000,4.075663e-05,8.516801e-02,64.647855,ok
mlp,sp,gelu,1024,1,0,1,1.000000,4.161802e-06,8.696803e-03,64.647855,ok
mlp,sp,gelu,1024,1,0,2,0.000000,4.290207e-06,8.959102e-03,64.62613,ok
mlp,sp,gelu,1024,1,0,2,0.125000,3.471947e-05,7.250357e-02,64.62613,ok
mlp,sp,gelu,1024,1,0,2,0.250000,1.297600e-04,2.709738e-01,64.62613,ok
mlp,sp,gelu,1024,1,0,2,0.375000,1.230759e-04,2.570154e-01,64.62613,ok
mlp,sp,gelu,1024,1,0,2,0.500000,1.693669e-05,3.536835e-02,64.62613,ok
mlp,sp,gelu,1024,1,0,2,0.625000,1.157685e-04,2.417558e-01,64.62613,ok
mlp,sp,gelu,1024,1,0,2,0.750000,1.386578e-04,2.895547e-01,64.62613,ok
mlp,sp,gelu,1024,1,0,2,0.875000,3.659032e-05,7.641041e-02,64.62613,ok
mlp,sp,gelu,1024,1,0,2,1.000000,4.261914e-06,8.900020e-03,64.62613,ok
mlp,sp,gelu,1024,1,0,3,0.000000,3.947240e-06,8.250682e-03,64.656639,ok
mlp,sp,gelu,1024,1,0,3,0.125000,3.048058e-05,6.371175e-02,64.656639,ok
mlp,sp,gelu,1024,1,0,3,0.250000,1.147103e-04,2.397722e-01,64.656639,ok
mlp,sp,gelu,1024,1,0,3,0.375000,1.080389e-04,2.258273e-01,64.656639,ok
mlp,sp,gelu,1024,1,0,3,0.500000,1.514251e-05,3.165149e-02,64.656639,ok
mlp,sp,gelu,1024,1,0,3,0.625000,1.000418e-04,2.091114e-01,64.656639,ok
mlp,sp,gelu,1024,1,0,3,0.750000,1.316408e-04,2.751609e-01,64.656639,ok
mlp,sp,gelu,1024,1,0,3,0.875000,3.628668e-05,7.584789e-02,64.656639,ok
mlp,sp,gelu,1024,1,0,3,1.000000,4.128628e-06,8.629825e-03,64.656639,ok
mlp,sp,gelu,1024,1,0,4,0.000000,4.267012e-06,8.930371e-03,64.69755,ok
mlp,sp,gelu,1024,1,0,4,0.125000,3.657993e-05,7.655764e-02,64.69755,ok
mlp,sp,gelu,1024,1,0,4,0.250000,1.078081e-04,2.256301e-01,64.69755,ok
mlp,sp,gelu,1024,1,0,4,0.375000,8.300213e-05,1.737140e-01,64.69755,ok
mlp,sp,gelu,1024,1,0,4,0.500000,1.358141e-05,2.842435e-02,64.69755,ok
mlp,sp,gelu,1024,1,0,4,0.625000,8.608496e-05,1.801661e-01,64.69755,ok
mlp,sp,gelu,1024,1,0,4,0.750000,1.180899e-04,2.471488e-01,64.69755,ok
mlp,sp,gelu,1024,1,0,4,0.875000,3.043508e-05,6.369717e-02,64.69755,ok
mlp,sp,gelu,1024,1,0,4,1.000000,4.054476e-06,8.485558e-03,64.69755,ok
mlp,sp,gelu,1024,1,1,2,0.000000,4.100921e-06,8.550207e-03,64.574732,ok
mlp,sp,gelu,1024,1,1,2,0.125000,3.260377e-05,6.797716e-02,64.574732,ok
mlp,sp,gelu,1024,1,1,2,0.250000,1.176159e-04,2.452231e-01,64.574732,ok
mlp,sp,gelu,1024,1,1,2,0.375000,1.047091e-04,2.183131e-01,64.574732,ok
mlp,sp,gelu,1024,1,1,2,0.500000,1.111652e-05,2.317736e-02,64.574732,ok
mlp,sp,gelu,1024,1,1,2,0.625000,9.303653e-05,1.939763e-01,64.574732,ok
mlp,sp,gelu,1024,1,1,2,0.750000,1.241491e-04,2.588445e-01,64.574732,ok
mlp,sp,gelu,1024,1,1,2,0.875000,3.408076e-05,7.105661e-02,64.574732,ok
mlp,sp,gelu,1024,1,1,2,1.000000,4.467560e-06,9.314629e-03,64.574732,ok
mlp,sp,gelu,1024,1,1,3,0.000000,4.368429e-06,9.130270e-03,64.653818,ok
mlp,sp,gelu,1024,1,1,3,0.125000,3.646147e-05,7.620659e-02,64.653818,ok
mlp,sp,gelu,1024,1,1,3,0.250000,1.072800e-04,2.242215e-01,64.653818,ok
mlp,sp,gelu,1024,1,1,3,0.375000,7.756192e-05,1.621089e-01,64.653818,ok
mlp,sp,gelu,1024,1,1,3,0.500000,1.245199e-05,2.602539e-02,64.653818,ok
mlp,sp,gelu,1024,1,1,3,0.625000,9.535158e-05,1.992903e-01,64.653818,ok
mlp,sp,gelu,1024,1,1,3,0.750000,9.640169e-05,2.014851e-01,64.653818,ok
mlp,sp,gelu,1024,1,1,3,0.875000,2.795359e-05,5.842462e-02,64.653818,ok
mlp,sp,gelu,1024,1,1,3,1.000000,3.997374e-06,8.354744e-03,64.653818,ok
mlp,sp,gelu,1024,1,1,4,0.000000,4.695386e-06,9.824739e-03,64.690402,ok
