mode,regime,act,width,seedA,seedB,dnorm,rq_t0.000,rq_t0.050,rq_t0.100,rq_t0.150,rq_t0.200,rq_t0.250,rq_t0.300,rq_t0.350,rq_t0.400,rq_t0.450,rq_t0.500,rq_t0.550,rq_t0.600,rq_t0.650,rq_t0.700,rq_t0.750,rq_t0.800,rq_t0.850,rq_t0.900,rq_t0.950,rq_t1.000,rq_min,rq_max,t_argmin,accA,accB,status
mlp,sp,swish,128,0,2,3.051957e+01,3.102578e-05,9.549807e-05,2.876280e-04,6.111583e-04,8.941587e-04,1.191922e-03,1.199462e-03,1.039240e-03,6.680423e-04,4.111245e-04,3.098057e-04,3.603081e-04,5.467414e-04,7.717323e-04,9.683507e-04,1.070537e-03,1.129932e-03,1.132960e-03,3.959975e-04,8.176723e-05,2.586621e-05,2.586621e-05,1.199462e-03,1.0000,0.9841,0.984,ok
mlp,sp,swish,128,0,3,3.045625e+01,3.222349e-05,9.814916e-05,3.876273e-04,8.416444e-04,8.263325e-04,7.994831e-04,7.775099e-04,7.107780e-04,4.677702e-04,2.922936e-04,2.656447e-04,3.292329e-04,4.671900e-04,6.453338e-04,8.369837e-04,7.895609e-04,6.174350e-04,4.739146e-04,2.822289e-04,1.056535e-04,3.185634e-05,3.185634e-05,8.416444e-04,1.0000,0.9841,0.9845,ok
mlp,sp,swish,128,0,4,3.050664e+01,3.268906e-05,1.001400e-04,3.101175e-04,6.149550e-04,7.278619e-04,8.055814e-04,9.840349e-04,9.652738e-04,6.640845e-04,3.783990e-04,2.349096e-04,2.655708e-04,4.552715e-04,7.668383e-04,1.009547e-03,9.797946e-04,8.911309e-04,8.118253e-04,5.176585e-04,1.768982e-04,4.914085e-05,3.268906e-05,1.009547e-03,0.0000,0.9841,0.9835,ok
mlp,sp,swish,128,1,2,3.028078e+01,2.477946e-05,7.564803e-05,2.326734e-04,5.293687e-04,9.081213e-04,1.216882e-03,1.180734e-03,9.262972e-04,6.505686e-04,3.975204e-04,2.617064e-04,2.939223e-04,4.945384e-04,8.118364e-04,1.081181e-03,1.237850e-03,1.120970e-03,6.984683e-04,3.220496e-04,1.025162e-04,3.459019e-05,2.477946e-05,1.237850e-03,0.0000,0.9834,0.984,ok
mlp,sp,swish,128,1,3,3.058389e+01,2.932383e-05,9.614289e-05,3.070417e-04,6.021640e-04,6.857364e-04,6.885406e-04,6.856690e-04,5.957264e-04,4.171491e-04,2.668691e-04,2.280075e-04,3.043469e-04,4.289056e-04,5.272348e-04,5.659033e-04,6.108308e-04,7.164264e-04,6.740247e-04,3.815979e-04,1.318671e-04,4.222416e-05,2.932383e-05,7.164264e-04,0.0000,0.9834,0.9845,ok
mlp,sp,swish,128,1,4,3.047770e+01,2.221590e-05,5.885490e-05,1.687571e-04,4.406367e-04,7.668474e-04,8.710464e-04,8.940848e-04,9.223531e-04,7.665877e-04,4.406414e-04,2.503032e-04,2.495124e-04,4.206292e-04,7.002662e-04,8.959392e-04,9.848802e-04,1.032127e-03,9.037616e-04,4.786637e-04,1.455338e-04,4.098184e-05,2.221590e-05,1.032127e-03,0.0000,0.9834,0.9835,ok
mlp,sp,swish,128,2,3,3.060855e+01,3.000896e-05,7.860691e-05,2.189098e-04,5.410737e-04,8.878495e-04,1.008193e-03,8.550456e-04,6.199955e-04,4.358921e-04,3.175363e-04,2.729462e-04,3.174752e-04,4.363370e-04,5.877133e-04,7.470299e-04,7.680301e-04,6.911381e-04,7.744867e-04,5.076240e-04,1.507788e-04,3.982672e-05,3.000896e-05,1.008193e-03,0.0000,0.984,0.9845,ok
mlp,sp,swish,128,2,4,3.051847e+01,3.360345e-05,1.072843e-04,2.970997e-04,5.659476e-04,7.959492e-04,1.064608e-03,9.286995e-04,6.510194e-04,4.914050e-04,3.541706e-04,2.719289e-04,3.447190e-04,5.683008e-04,7.348419e-04,8.238448e-04,9.340147e-04,8.331440e-04,6.964967e-04,3.808272e-04,1.272045e-04,3.902504e-05,3.360345e-05,1.064608e-03,0.0000,0.984,0.9835,ok
mlp,sp,swish,128,3,4,3.058142e+01,3.259620e-05,9.507091e-05,2.913409e-04,7.292063e-04,1.228618e-03,1.224245e-03,9.874600e-04,9.060914e-04,7.462224e-04,4.804631e-04,3.648025e-04,5.062319e-04,7.269389e-04,9.483160e-04,1.153905e-03,1.252357e-03,1.074264e-03,6.352916e-04,2.697705e-04,9.601512e-05,3.595608e-05,3.259620e-05,1.252357e-03,0.0000,0.9845,0.9835,ok
mlp,sp,swish,256,0,1,3.672221e+01,1.998640e-05,7.071904e-05,2.213071e-04,3.697880e-04,4.546717e-04,5.477451e-04,6.406827e-04,5.461033e-04,3.131985e-04,1.296076e-04,9.367472e-05,2.175979e-04,3.895152e-04,4.896230e-04,5.135911e-04,4.739902e-04,4.777005e-04,4.002372e-04,1.872898e-04,6.394860e-05,2.144600e-05,1.998640e-05,6.406827e-04,0.0000,0.9846,0.9848,ok
mlp,sp,swish,256,0,2,3.688819e+01,1.675777e-05,4.503954e-05,1.179416e-04,2.722208e-04,4.851898e-04,6.158582e-04,6.062245e-04,5.094967e-04,3.382558e-04,1.615220e-04,1.122336e-04,2.261831e-04,4.112265e-04,5.664540e-04,6.016652e-04,5.504906e-04,4.141433e-04,2.356634e-04,1.062573e-04,4.128532e-05,1.522589e-05,1.522589e-05,6.158582e-04,1.0000,0.9846,0.9846,ok
mlp,sp,swish,256,0,3,3.670966e+01,1.606798e-05,4.857211e-05,1.396398e-04,2.578344e-04,2.709479e-04,2.684599e-04,2.542734e-04,2.024963e-04,1.375874e-04,8.136627e-05,6.360340e-05,9.412889e-05,1.511576e-04,2.194941e-04,2.996301e-04,3.472906e-04,2.953217e-04,1.771321e-04,8.146179e-05,3.345166e-05,1.368755e-05,1.368755e-05,3.472906e-04,1.0000,0.9846,0.9848,ok
mlp,sp,swish,256,0,4,3.670982e+01,1.160623e-05,2.703114e-05,6.406774e-05,1.448153e-04,2.904050e-04,4.283192e-04,4.436140e-04,3.902825e-04,2.804590e-04,1.489623e-04,7.683848e-05,1.145437e-04,2.380100e-04,3.638507e-04,4.147878e-04,4.035926e-04,3.896350e-04,2.677497e-04,1.105441e-04,4.044117e-05,1.565702e-05,1.160623e-05,4.436140e-04,0.0000,0.9846,0.9852,ok
mlp,sp,swish,256,1,2,3.672464e+01,1.924640e-05,4.945244e-05,1.196535e-04,2.366479e-04,3.440752e-04,3.772130e-04,3.156627e-04,2.226920e-04,1.387805e-04,8.121260e-05,6.602442e-05,9.969290e-05,1.726778e-04,2.613692e-04,3.240700e-04,3.357920e-04,2.944958e-04,2.420385e-04,1.495932e-04,5.192977e-05,1.611168e-05,1.611168e-05,3.772130e-04,1.0000,0.9848,0.9846,ok
mlp,sp,swish,256,1,3,3.670739e+01,2.081626e-05,5.976954e-05,1.574038e-04,3.014552e-04,3.631955e-04,3.651703e-04,3.628658e-04,3.350349e-04,2.389611e-04,1.316779e-04,8.423573e-05,1.244281e-04,2.348296e-04,3.636515e-04,4.465855e-04,4.429855e-04,4.139877e-04,2.142895e-04,7.258610e-05,2.760305e-05,1.162788e-05,1.162788e-05,4.465855e-04,1.0000,0.9848,0.9848,ok
mlp,sp,swish,256,1,4,3.659381e+01,1.460734e-05,3.416348e-05,7.885981e-05,1.610306e-04,2.605198e-04,3.097229e-04,2.800586e-04,2.168744e-04,1.485978e-04,9.015302e-05,6.867902e-05,9.741081e-05,1.632924e-04,2.389452e-04,2.895665e-04,2.821327e-04,2.148083e-04,1.319035e-04,6.887771e-05,3.195279e-05,1.397519e-05,1.397519e-05,3.097229e-04,1.0000,0.9848,0.9852,ok
mlp,sp,swish,256,2,3,3.675204e+01,1.214115e-05,3.439902e-05,1.028627e-04,2.075866e-04,2.498046e-04,2.913980e-04,3.065470e-04,2.458786e-04,1.466693e-04,7.137929e-05,5.110376e-05,9.496297e-05,1.845553e-04,2.771725e-04,3.159799e-04,2.822231e-04,2.072026e-04,1.203317e-04,5.705960e-05,2.456914e-05,1.050197e-05,1.050197e-05,3.159799e-04,1.0000,0.9846,0.9848,ok
mlp,sp,swish,256,2,4,3.668645e+01,1.122210e-05,3.125211e-05,8.795746e-05,2.070613e-04,3.381024e-04,3.829637e-04,3.384129e-04,2.529802e-04,1.582454e-04,8.395469e-05,6.839814e-05,1.265711e-04,2.245589e-04,3.004512e-04,3.284253e-04,3.103450e-04,2.379239e-04,1.404461e-04,6.776777e-05,2.924686e-05,1.258851e-05,1.122210e-05,3.829637e-04,0.0000,0.9846,0.9852,ok
mlp,sp,swish,256,3,4,3.669188e+01,1.231032e-05,2.855907e-05,7.337833e-05,2.195426e-04,4.400910e-04,3.813943e-04,3.339959e-04,3.115813e-04,2.194711e-04,1.114711e-04,5.101820e-05,6.287448e-05,1.458026e-04,2.653072e-04,3.517692e-04,3.503340e-04,3.480464e-04,3.872753e-04,1.780333e-04,4.966927e-05,1.628088e-05,1.231032e-05,4.400910e-04,0.0000,0.9848,0.9852,ok
mlp,sp,swish,512,0,1,4.771337e+01,8.998648e-06,1.960262e-05,4.255993e-05,8.400724e-05,1.379969e-04,1.794876e-04,1.842378e-04,1.479877e-04,9.032797e-05,3.968681e-05,1.792098e-05,3.286703e-05,7.638906e-05,1.300549e-04,1.742195e-04,1.892110e-04,1.604329e-04,1.036192e-04,5.361412e-05,2.430278e-05,1.043427e-05,8.998648e-06,1.892110e-04,0.0000,0.9848,0.986,ok
mlp,sp,swish,512,0,2,4.778323e+01,8.253317e-06,2.057322e-05,5.062782e-05,1.132104e-04,2.043107e-04,2.602768e-04,2.454430e-04,1.942915e-04,1.198460e-04,4.890191e-05,2.136154e-05,5.109911e-05,1.202558e-04,1.966408e-04,2.530895e-04,2.614474e-04,1.986298e-04,1.137035e-04,5.263144e-05,2.161795e-05,8.591730e-06,8.253317e-06,2.614474e-04,0.0000,0.9848,0.9866,ok
mlp,sp,swish,512,0,3,4.774644e+01,7.966409e-06,1.746875e-05,3.764840e-05,7.399952e-05,1.228630e-04,1.605777e-04,1.648070e-04,1.344507e-04,8.037824e-05,3.230993e-05,1.700118e-05,4.060362e-05,8.660597e-05,1.305965e-04,1.535296e-04,1.499479e-04,1.263236e-04,8.620095e-05,4.573107e-05,2.048575e-05,8.629473e-06,7.966409e-06,1.648070e-04,0.0000,0.9848,0.9855,ok
mlp,sp,swish,512,0,4,4.779687e+01,9.520212e-06,2.353065e-05,5.742468e-05,1.180455e-04,1.862284e-04,2.353296e-04,2.415908e-04,2.045957e-04,1.351726e-04,5.993800e-05,2.253338e-05,4.929037e-05,1.256025e-04,2.073706e-04,2.530091e-04,2.440479e-04,1.875569e-04,1.126935e-04,5.470092e-05,2.401620e-05,1.055263e-05,9.520212e-06,2.530091e-04,0.0000,0.9848,0.9853,ok
mlp,sp,swish,512,1,2,4.779372e+01,9.874797e-06,2.188960e-05,4.512003e-05,8.226490e-05,1.275034e-04,1.654979e-04,1.777890e-04,1.509513e-04,9.605583e-05,4.523026e-05,2.559420e-05,4.835739e-05,1.047366e-04,1.628923e-04,1.847819e-04,1.623536e-04,1.180944e-04,7.342429e-05,3.880540e-05,1.805180e-05,8.040332e-06,8.040332e-06,1.847819e-04,1.0000,0.986,0.9866,ok
mlp,sp,swish,512,1,3,4.774239e+01,1.067990e-05,2.628226e-05,5.803593e-05,1.019959e-04,1.404689e-04,1.665523e-04,1.672942e-04,1.215848e-04,6.313062e-05,2.689752e-05,1.955481e-05,3.725949e-05,6.972363e-05,1.058280e-04,1.376827e-04,1.539884e-04,1.402047e-04,9.912802e-05,5.352597e-05,2.379716e-05,9.782243e-06,9.782243e-06,1.672942e-04,1.0000,0.986,0.9855,ok
mlp,sp,swish,512,1,4,4.780518e+01,1.018435e-05,2.285976e-05,4.896262e-05,9.692997e-05,1.686470e-04,2.270890e-04,2.292233e-04,1.848211e-04,1.156825e-04,5.582351e-05,2.516943e-05,3.502523e-05,8.293576e-05,1.476944e-04,2.038269e-04,2.421407e-04,2.384938e-04,1.496757e-04,6.587092e-05,2.646870e-05,1.069894e-05,1.018435e-05,2.421407e-04,0.0000,0.986,0.9853,ok
mlp,sp,swish,512,2,3,4.778655e+01,9.808003e-06,2.323872e-05,5.318853e-05,1.069318e-04,1.676573e-04,1.919862e-04,1.691141e-04,1.212532e-04,6.909404e-05,3.034815e-05,1.973801e-05,4.296440e-05,9.061641e-05,1.389415e-04,1.628801e-04,1.581298e-04,1.380442e-04,1.011696e-04,5.475801e-05,2.388966e-05,9.690058e-06,9.690058e-06,1.919862e-04,1.0000,0.9866,0.9855,ok
mlp,sp,swish,512,2,4,4.786354e+01,9.737431e-06,2.343921e-05,5.316530e-05,1.044817e-04,1.631757e-04,2.029254e-04,2.124513e-04,1.811036e-04,1.155095e-04,5.183935e-05,2.470878e-05,4.843804e-05,1.134006e-04,1.884632e-04,2.284324e-04,2.054071e-04,1.447131e-04,8.602370e-05,4.516855e-05,2.178760e-05,9.985402e-06,9.737431e-06,2.284324e-04,0.0000,0.9866,0.9853,ok
mlp,sp,swish,512,3,4,4.778706e+01,9.581141e-06,2.656274e-05,6.991669e-05,1.379158e-04,1.690483e-04,1.603171e-04,1.516585e-04,1.319399e-04,9.186559e-05,4.623128e-05,2.169309e-05,3.679068e-05,8.348818e-05,1.312466e-04,1.594678e-04,1.767228e-04,1.804287e-04,1.429609e-04,7.656730e-05,3.062936e-05,1.121881e-05,9.581141e-06,1.804287e-04,0.0000,0.9855,0.9853,ok
mlp,sp,swish,1024,0,1,6.483925e+01,5.739272e-06,1.336641e-05,3.019154e-05,6.178206e-05,1.020605e-04,1.276635e-04,1.275160e-04,1.041573e-04,6.442883e-05,2.623329e-05,1.173044e-05,2.871435e-05,6.438479e-05,9.834985e-05,1.189414e-04,1.226179e-04,1.036386e-04,6.704440e-05,3.451845e-05,1.551662e-05,6.542557e-06,5.739272e-06,1.276635e-04,0.0000,0.985,0.9856,ok
mlp,sp,swish,1024,0,2,6.480831e+01,6.092599e-06,1.402852e-05,3.140667e-05,6.531688e-05,1.128095e-04,1.431198e-04,1.410900e-04,1.152474e-04,7.168180e-05,2.975091e-05,1.319920e-05,2.959298e-05,6.532489e-05,1.013713e-04,1.273853e-04,1.364074e-04,1.204912e-04,8.115046e-05,4.140323e-05,1.794554e-05,7.329267e-06,6.092599e-06,1.431198e-04,0.0000,0.985,0.9858,ok
mlp,sp,swish,1024,0,3,6.483652e+01,5.920901e-06,1.484001e-05,3.793786e-05,8.201299e-05,1.148912e-04,1.327825e-04,1.493243e-04,1.377560e-04,9.097545e-05,3.630559e-05,1.117206e-05,3.257913e-05,8.404315e-05,1.309927e-04,1.528175e-04,1.522599e-04,1.271273e-04,7.832920e-05,3.690890e-05,1.552815e-05,6.404828e-06,5.920901e-06,1.528175e-04,0.0000,0.985,0.9867,ok
mlp,sp,swish,1024,0,4,6.477448e+01,5.469778e-06,1.213023e-05,2.600029e-05,5.125020e-05,8.521886e-05,1.102330e-04,1.124923e-04,9.212973e-05,5.700763e-05,2.308844e-05,7.891983e-06,1.977840e-05,5.157318e-05,8.651862e-05,1.098641e-04,1.121814e-04,9.253514e-05,6.101269e-05,3.244245e-05,1.486544e-05,6.332248e-06,5.469778e-06,1.124923e-04,0.0000,0.985,0.9852,ok
mlp,sp,swish,1024,1,2,6.483022e+01,7.033297e-06,1.809861e-05,4.331440e-05,8.527786e-05,1.260239e-04,1.418238e-04,1.284995e-04,9.628765e-05,5.598219e-05,2.258062e-05,1.219820e-05,2.935572e-05,6.393606e-05,1.009697e-04,1.294066e-04,1.369259e-04,1.120044e-04,6.958336e-05,3.524720e-05,1.587148e-05,6.789888e-06,6.789888e-06,1.418238e-04,1.0000,0.9856,0.9858,ok
mlp,sp,swish,1024,1,3,6.487048e+01,7.005524e-06,1.742716e-05,4.052794e-05,7.740772e-05,1.088798e-04,1.196024e-04,1.154380e-04,9.871685e-05,6.707634e-05,3.068572e-05,1.172396e-05,2.512444e-05,6.460414e-05,1.066420e-04,1.297505e-04,1.305883e-04,1.095896e-04,6.985864e-05,3.467122e-05,1.507179e-05,6.286079e-06,6.286079e-06,1.305883e-04,1.0000,0.9856,0.9867,ok
mlp,sp,swish,1024,1,4,6.484068e+01,7.344250e-06,1.893152e-05,4.568214e-05,8.974465e-05,1.336757e-04,1.678915e-04,1.819693e-04,1.577744e-04,9.558714e-05,3.286344e-05,1.318504e-05,4.836779e-05,1.127157e-04,1.644472e-04,1.785402e-04,1.578173e-04,1.157026e-04,7.064029e-05,3.591935e-05,1.596970e-05,6.625014e-06,6.625014e-06,1.819693e-04,1.0000,0.9856,0.9852,ok
mlp,sp,swish,1024,2,3,6.485386e+01,7.237106e-06,1.653041e-05,3.591612e-05,7.051789e-05,1.132595e-04,1.394419e-04,1.335223e-04,1.015751e-04,5.975132e-05,2.457711e-05,1.291836e-05,3.362553e-05,7.872044e-05,1.248333e-04,1.444227e-04,1.307816e-04,9.523177e-05,5.613421e-05,2.864931e-05,1.343642e-05,6.012522e-06,6.012522e-06,1.444227e-04,1.0000,0.9858,0.9867,ok
mlp,sp,swish,1024,2,4,6.480811e+01,7.229125e-06,1.663573e-05,3.678771e-05,7.366150e-05,1.197192e-04,1.459679e-04,1.442275e-04,1.217942e-04,8.102387e-05,3.548266e-05,1.229338e-05,2.867817e-05,7.434697e-05,1.223888e-04,1.542137e-04,1.593440e-04,1.254666e-04,7.381710e-05,3.564310e-05,1.549405e-05,6.460219e-06,6.460219e-06,1.593440e-04,1.0000,0.9858,0.9852,ok
mlp,sp,swish,1024,3,4,6.485075e+01,5.904376e-06,1.349054e-05,2.922085e-05,5.622195e-05,8.814665e-05,1.068942e-04,1.049778e-04,8.555892e-05,5.478587e-05,2.517344e-05,1.111314e-05,1.923536e-05,4.494921e-05,7.712327e-05,1.035926e-04,1.109745e-04,9.092091e-05,5.764525e-05,3.046031e-05,1.436839e-05,6.346555e-06,5.904376e-06,1.109745e-04,0.0000,0.9867,0.9852,ok
mlp,sp,swish,2048,0,1,8.967480e+01,5.199755e-06,1.497916e-05,3.999421e-05,8.396377e-05,1.325727e-04,1.827455e-04,2.256506e-04,2.268205e-04,1.660872e-04,6.947048e-05,9.949166e-06,4.002733e-05,1.392678e-04,2.286187e-04,2.495122e-04,2.103556e-04,1.521483e-04,9.083815e-05,3.993473e-05,1.456072e-05,5.107779e-06,5.107779e-06,2.495122e-04,1.0000,0.9855,0.9851,ok
mlp,sp,swish,2048,0,2,8.967191e+01,5.693590e-06,1.787148e-05,5.063473e-05,9.747677e-05,1.462739e-04,1.982322e-04,2.254191e-04,1.951808e-04,1.179587e-04,4.055691e-05,7.824753e-06,3.864541e-05,1.132364e-04,1.897719e-04,2.267467e-04,2.081850e-04,1.539270e-04,9.191695e-05,4.168916e-05,1.583378e-05,5.769084e-06,5.693590e-06,2.267467e-04,0.0000,0.9855,0.9852,ok
mlp,sp,swish,2048,0,3,8.969666e+01,5.059938e-06,1.295933e-05,3.138962e-05,6.604505e-05,1.101990e-04,1.459896e-04,1.615606e-04,1.447089e-04,9.475820e-05,3.645397e-05,7.453190e-06,3.002616e-05,9.046417e-05,1.472433e-04,1.676079e-04,1.509152e-04,1.140145e-04,7.168884e-05,3.570711e-05,1.461006e-05,5.417174e-06,5.059938e-06,1.676079e-04,0.0000,0.9855,0.9847,ok
mlp,sp,swish,2048,0,4,8.971261e+01,5.353878e-06,1.565909e-05,4.077051e-05,7.938240e-05,1.233678e-04,1.712129e-04,2.029714e-04,1.931017e-04,1.312444e-04,5.126391e-05,8.775757e-06,3.550405e-05,1.113857e-04,1.829029e-04,2.101033e-04,1.906108e-04,1.406875e-04,8.552073e-05,4.098991e-05,1.540912e-05,5.347754e-06,5.347754e-06,2.101033e-04,1.0000,0.9855,0.9848,ok
mlp,sp,swish,2048,1,2,8.971176e+01,5.024046e-06,1.417939e-05,3.892864e-05,8.985393e-05,1.530273e-04,2.184201e-04,2.470613e-04,2.164334e-04,1.358037e-04,4.655000e-05,7.624839e-06,4.649975e-05,1.355643e-04,2.152575e-04,2.431548e-04,2.127397e-04,1.516503e-04,8.867882e-05,3.889901e-05,1.422585e-05,5.151842e-06,5.024046e-06,2.470613e-04,0.0000,0.9851,0.9852,ok
mlp,sp,swish,2048,1,3,8.970331e+01,5.233719e-06,1.526060e-05,4.239007e-05,9.412542e-05,1.469892e-04,1.976161e-04,2.293797e-04,1.938275e-04,1.088812e-04,3.139621e-05,1.105803e-05,5.782501e-05,1.366936e-04,1.980882e-04,2.083548e-04,1.716163e-04,1.196412e-04,7.621869e-05,4.143815e-05,1.565149e-05,5.209940e-06,5.209940e-06,2.293797e-04,1.0000,0.9851,0.9847,ok
mlp,sp,swish,2048,1,4,8.972586e+01,5.245478e-06,1.518527e-05,4.115004e-05,9.146832e-05,1.461390e-04,1.800323e-04,1.968692e-04,1.753318e-04,1.106500e-04,3.842466e-05,7.949999e-06,4.212368e-05,1.173454e-04,1.823507e-04,2.008350e-04,1.788033e-04,1.308374e-04,7.958174e-05,3.814388e-05,1.452919e-05,5.185525e-06,5.185525e-06,2.008350e-04,1.0000,0.9851,0.9848,ok
mlp,sp,swish,2048,2,3,8.971799e+01,5.259692e-06,1.381683e-05,3.505156e-05,7.552911e-05,1.218167e-04,1.636713e-04,1.957876e-04,1.873084e-04,1.249657e-04,4.533440e-05,7.020114e-06,4.175839e-05,1.258000e-04,1.968355e-04,2.052450e-04,1.644984e-04,1.142672e-04,7.217223e-05,3.722448e-05,1.442865e-05,5.109141e-06,5.109141e-06,2.052450e-04,1.0000,0.9852,0.9847,ok
mlp,sp,swish,2048,2,4,8.972797e+01,5.413595e-06,1.363082e-05,3.260428e-05,7.004708e-05,1.236601e-04,1.696555e-04,1.893350e-04,1.742530e-04,1.179323e-04,4.608527e-05,8.932323e-06,3.451697e-05,1.027007e-04,1.670115e-04,1.950789e-04,1.839898e-04,1.408339e-04,8.534738e-05,4.067495e-05,1.566118e-05,5.545140e-06,5.413595e-06,1.950789e-04,0.0000,0.9852,0.9848,ok
mlp,sp,swish,2048,3,4,8.974141e+01,5.790556e-06,1.723424e-05,4.576541e-05,8.750052e-05,1.379416e-04,1.910595e-04,2.225463e-04,1.985726e-04,1.252529e-04,4.470533e-05,8.864154e-06,4.178065e-05,1.196157e-04,1.955892e-04,2.271683e-04,1.991856e-04,1.377917e-04,8.607985e-05,4.559608e-05,1.691558e-05,5.649844e-06,5.649844e-06,2.271683e-04,1.0000,0.9847,0.9848,ok
mlp,sp,swish,4096,0,1,1.250764e+02,4.278944e-06,1.628859e-05,5.348332e-05,1.215254e-04,2.592416e-04,3.969599e-04,4.681958e-04,4.138244e-04,2.333243e-04,6.140520e-05,1.067036e-05,1.109672e-04,3.006844e-04,4.414062e-04,4.265085e-04,3.130397e-04,2.006886e-04,1.156929e-04,4.757067e-05,1.391011e-05,4.027041e-06,4.027041e-06,4.681958e-04,1.0000,0.9859,0.985,ok
mlp,sp,swish,4096,0,2,1.250997e+02,4.066545e-06,1.459093e-05,4.744340e-05,1.136488e-04,2.433978e-04,3.993527e-04,5.132191e-04,4.959032e-04,3.047285e-04,9.259090e-05,8.223679e-06,9.585685e-05,3.065420e-04,4.990985e-04,5.198201e-04,3.933370e-04,2.330616e-04,1.208732e-04,4.796651e-05,1.372838e-05,3.875835e-06,3.875835e-06,5.198201e-04,1.0000,0.9859,0.9852,ok
mlp,sp,swish,4096,0,3,1.250758e+02,4.149185e-06,1.597747e-05,5.517520e-05,1.395948e-04,2.764703e-04,4.295125e-04,5.483494e-04,4.833852e-04,2.601377e-04,6.544180e-05,1.073116e-05,1.181016e-04,3.235102e-04,4.856191e-04,4.917578e-04,3.767468e-04,2.345637e-04,1.077231e-04,4.845781e-05,1.556574e-05,4.040597e-06,4.040597e-06,5.483494e-04,1.0000,0.9859,0.9849,ok
mlp,sp,swish,4096,0,4,1.250883e+02,4.210836e-06,1.537284e-05,4.940412e-05,1.093548e-04,2.255190e-04,3.771201e-04,5.050470e-04,5.006777e-04,3.124804e-04,9.355685e-05,8.097073e-06,1.077544e-04,3.331920e-04,5.150776e-04,5.100301e-04,3.590041e-04,2.029334e-04,1.044323e-04,4.325824e-05,1.203159e-05,3.304530e-06,3.304530e-06,5.150776e-04,1.0000,0.9859,0.9859,ok
mlp,sp,swish,4096,1,2,1.250922e+02,3.949468e-06,1.329831e-05,4.577661e-05,1.125630e-04,2.076189e-04,3.319123e-04,4.331973e-04,4.271088e-04,2.714478e-04,8.860271e-05,9.362844e-06,8.453744e-05,2.693334e-04,4.259060e-04,4.276228e-04,3.377801e-04,2.146061e-04,1.133358e-04,4.743703e-05,1.359567e-05,3.854865e-06,3.854865e-06,4.331973e-04,1.0000,0.985,0.9852,ok
mlp,sp,swish,4096,1,3,1.250789e+02,3.989903e-06,1.309075e-05,4.006540e-05,9.694053e-05,1.659900e-04,2.386122e-04,3.159596e-04,3.238285e-04,2.166765e-04,7.603631e-05,1.056910e-05,6.719071e-05,2.010984e-04,3.066913e-04,3.208852e-04,2.688057e-04,1.764311e-04,9.621344e-05,4.621651e-05,1.509701e-05,3.971532e-06,3.971532e-06,3.238285e-04,1.0000,0.985,0.9849,ok
mlp,sp,swish,4096,1,4,1.250958e+02,4.087384e-06,1.387344e-05,4.689562e-05,1.172771e-04,2.298368e-04,4.015072e-04,5.579160e-04,5.444292e-04,3.361629e-04,1.037128e-04,8.919801e-06,1.045598e-04,3.346695e-04,5.379031e-04,5.583243e-04,4.164312e-04,2.373231e-04,1.112230e-04,4.754143e-05,1.330085e-05,3.569603e-06,3.569603e-06,5.583243e-04,1.0000,0.985,0.9859,ok
mlp,sp,swish,4096,2,3,1.251027e+02,3.675004e-06,1.237590e-05,4.074272e-05,9.462068e-05,1.633344e-04,2.464985e-04,3.033521e-04,2.982980e-04,1.998670e-04,6.689879e-05,8.625930e-06,6.895147e-05,1.959317e-04,2.867704e-04,2.962252e-04,2.549201e-04,1.722768e-04,9.017561e-05,4.321193e-05,1.448033e-05,3.962738e-06,3.675004e-06,3.033521e-04,0.0000,0.9852,0.9849,ok
mlp,sp,swish,4096,2,4,1.250946e+02,3.862561e-06,1.423211e-05,5.084472e-05,1.276154e-04,2.656452e-04,4.654920e-04,6.472301e-04,6.268716e-04,3.662805e-04,1.097766e-04,8.691052e-06,1.000257e-04,3.461903e-04,6.144769e-04,6.828495e-04,5.003065e-04,2.749371e-04,1.365434e-04,5.287021e-05,1.354443e-05,3.507778e-06,3.507778e-06,6.828495e-04,1.0000,0.9852,0.9859,ok
mlp,sp,swish,4096,3,4,1.250709e+02,4.314062e-06,1.662890e-05,5.066172e-05,1.101409e-04,2.112659e-04,3.136690e-04,3.929988e-04,3.980633e-04,2.577501e-04,8.176176e-05,9.074166e-06,8.864087e-05,2.670409e-04,4.091310e-04,4.078186e-04,3.125352e-04,1.941065e-04,1.000768e-04,3.940469e-05,1.143204e-05,3.269663e-06,3.269663e-06,4.091310e-04,1.0000,0.9849,0.9859,ok
mlp,sp,softplus,64,0,1,2.715151e+01,2.378693e-04,1.618605e-03,2.305639e-03,3.269838e-03,2.669382e-03,2.791572e-03,3.292395e-03,3.126915e-03,2.482905e-03,1.526765e-03,1.116035e-03,1.455206e-03,2.290182e-03,3.451277e-03,4.226524e-03,3.977968e-03,3.377537e-03,2.916932e-03,1.320747e-03,4.719088e-04,1.658455e-04,1.658455e-04,4.226524e-03,1.0000,0.9803,0.9794,ok
